Model,DPO3032
Firmware Version,2.16

Point Format,Y,
-8.98e-01,-0.02,2.988
-8.96e-01,-0.02,3.008
-8.94e-01,4.54,3.028
-8.92e-01,4.46,2.968
-8.90e-01,4.7,3.028
-8.88e-01,4.7,3.008
-8.86e-01,4.7,3.008
-8.84e-01,4.86,2.988
-8.82e-01,4.54,3.048
-8.80e-01,4.7,3.028
-8.78e-01,4.62,3.028
-8.76e-01,4.62,3.028
-8.74e-01,4.78,3.008
-8.72e-01,4.62,3.008
-8.70e-01,4.7,3.008
-8.68e-01,4.86,3.028
-8.66e-01,4.7,3.028
-8.64e-01,4.7,2.968
-8.62e-01,4.62,3.028
-8.60e-01,4.46,3.028
-8.58e-01,4.78,3.008
-8.56e-01,4.7,3.028
-8.54e-01,4.46,3.088
-8.52e-01,4.7,3.048
-8.50e-01,4.54,3.008
-8.48e-01,4.62,3.048
-8.46e-01,4.62,3.048
-8.44e-01,4.78,3.048
-8.42e-01,4.54,3.028
-8.40e-01,4.62,3.008
-8.38e-01,4.7,2.988
-8.36e-01,4.7,2.988
-8.34e-01,4.62,3.048
-8.32e-01,4.78,3.048
-8.30e-01,4.78,2.988
-8.28e-01,4.7,3.028
-8.26e-01,-0.02,3.028
-8.24e-01,-0.02,3.008
-8.22e-01,-0.02,3.008
-8.20e-01,-0.18,3.068
-8.18e-01,-0.1,2.988
-8.16e-01,-0.02,3.028
-8.14e-01,-0.02,3.008
-8.12e-01,-0.02,3.008
-8.10e-01,-0.1,3.028
-8.08e-01,-0.02,2.988
-8.06e-01,-0.02,2.988
-8.04e-01,-0.1,3.008
-8.02e-01,0.06,3.048
-8.00e-01,-0.18,3.008
-7.98e-01,-0.02,2.988
-7.96e-01,-0.02,3.008
-7.94e-01,0.06,2.988
-7.92e-01,-0.1,3.008
-7.90e-01,-0.02,3.008
-7.88e-01,-0.1,2.968
-7.86e-01,-0.02,3.008
-7.84e-01,-0.02,2.988
-7.82e-01,-0.02,2.968
-7.80e-01,-0.1,2.968
-7.78e-01,-0.02,2.968
-7.76e-01,-0.02,2.948
-7.74e-01,-0.02,2.988
-7.72e-01,-0.02,2.968
-7.70e-01,-0.02,2.988
-7.68e-01,-0.02,2.968
-7.66e-01,-0.02,2.928
-7.64e-01,-0.02,2.948
-7.62e-01,-0.1,2.988
-7.60e-01,-0.02,2.948
-7.58e-01,-0.02,2.908
-7.56e-01,-0.02,2.948
-7.54e-01,-0.02,2.928
-7.52e-01,-0.1,2.928
-7.50e-01,-0.02,2.928
-7.48e-01,-0.1,2.908
-7.46e-01,-0.02,2.908
-7.44e-01,-0.02,2.868
-7.42e-01,-0.02,2.968
-7.40e-01,-0.02,2.928
-7.38e-01,-0.02,2.888
-7.36e-01,0.06,2.848
-7.34e-01,-0.02,2.888
-7.32e-01,-0.02,2.908
-7.30e-01,-0.02,2.888
-7.28e-01,-0.02,2.868
-7.26e-01,-0.02,2.868
-7.24e-01,-0.1,2.908
-7.22e-01,-0.1,2.848
-7.20e-01,-0.02,2.868
-7.18e-01,-0.02,2.868
-7.16e-01,-0.1,2.868
-7.14e-01,-0.02,2.788
-7.12e-01,-0.02,2.808
-7.10e-01,-0.02,2.808
-7.08e-01,-0.1,2.888
-7.06e-01,0.06,2.848
-7.04e-01,-0.02,2.808
-7.02e-01,-0.02,2.828
-7.00e-01,0.06,2.868
-6.98e-01,-0.1,2.828
-6.96e-01,-0.1,2.788
-6.94e-01,-0.02,2.828
-6.92e-01,-0.1,2.768
-6.90e-01,-0.1,2.808
-6.88e-01,-0.02,2.748
-6.86e-01,-0.02,2.768
-6.84e-01,-0.02,2.768
-6.82e-01,-0.1,2.748
-6.80e-01,-0.02,2.788
-6.78e-01,-0.1,2.768
-6.76e-01,-0.02,2.728
-6.74e-01,0.06,2.688
-6.72e-01,-0.02,2.688
-6.70e-01,-0.02,2.728
-6.68e-01,0.06,2.688
-6.66e-01,-0.02,2.708
-6.64e-01,-0.02,2.708
-6.62e-01,-0.02,2.708
-6.60e-01,-0.1,2.708
-6.58e-01,-0.1,2.668
-6.56e-01,-0.02,2.688
-6.54e-01,-0.02,2.688
-6.52e-01,-0.02,2.688
-6.50e-01,-0.02,2.648
-6.48e-01,-0.02,2.668
-6.46e-01,-0.18,2.668
-6.44e-01,0.06,2.668
-6.42e-01,-0.1,2.648
-6.40e-01,-0.1,2.668
-6.38e-01,-0.02,2.608
-6.36e-01,-0.1,2.648
-6.34e-01,-0.02,2.648
-6.32e-01,-0.02,2.628
-6.30e-01,-0.1,2.648
-6.28e-01,-0.02,2.628
-6.26e-01,-0.02,2.628
-6.24e-01,-0.02,2.608
-6.22e-01,-0.02,2.568
-6.20e-01,0.06,2.588
-6.18e-01,-0.02,2.568
-6.16e-01,-0.1,2.588
-6.14e-01,-0.02,2.608
-6.12e-01,-0.02,2.568
-6.10e-01,-0.02,2.568
-6.08e-01,-0.02,2.568
-6.06e-01,-0.1,2.608
-6.04e-01,-0.02,2.568
-6.02e-01,-0.1,2.568
-6.00e-01,-0.02,2.568
-5.98e-01,-0.02,2.548
-5.96e-01,0.06,2.548
-5.94e-01,-0.02,2.568
-5.92e-01,-0.02,2.508
-5.90e-01,-0.02,2.548
-5.88e-01,-0.02,2.508
-5.86e-01,-0.1,2.508
-5.84e-01,-0.02,2.488
-5.82e-01,0.06,2.548
-5.80e-01,-0.02,2.508
-5.78e-01,-0.02,2.508
-5.76e-01,-0.02,2.488
-5.74e-01,-0.02,2.488
-5.72e-01,-0.02,2.468
-5.70e-01,-0.02,2.448
-5.68e-01,-0.02,2.488
-5.66e-01,-0.02,2.468
-5.64e-01,-0.02,2.448
-5.62e-01,-0.02,2.468
-5.60e-01,-0.02,2.428
-5.58e-01,-0.02,2.448
-5.56e-01,-0.02,2.448
-5.54e-01,-0.02,2.408
-5.52e-01,-0.02,2.408
-5.50e-01,0.14,2.468
-5.48e-01,0.06,2.408
-5.46e-01,-0.02,2.408
-5.44e-01,-0.1,2.428
-5.42e-01,-0.02,2.388
-5.40e-01,-0.18,2.428
-5.38e-01,0.06,2.428
-5.36e-01,0.06,2.388
-5.34e-01,-0.02,2.388
-5.32e-01,-0.02,2.388
-5.30e-01,-0.1,2.408
-5.28e-01,-0.02,2.368
-5.26e-01,-0.1,2.408
-5.24e-01,-0.02,2.388
-5.22e-01,-0.02,2.388
-5.20e-01,-0.02,2.388
-5.18e-01,-0.18,2.408
-5.16e-01,-0.1,2.348
-5.14e-01,-0.02,2.328
-5.12e-01,0.06,2.368
-5.10e-01,-0.02,2.368
-5.08e-01,-0.02,2.408
-5.06e-01,-0.02,2.348
-5.04e-01,-0.02,2.328
-5.02e-01,-0.1,2.348
-5.00e-01,-0.1,2.328
-4.98e-01,-0.02,2.348
-4.96e-01,-0.02,2.348
-4.94e-01,-0.02,2.348
-4.92e-01,-0.02,2.328
-4.90e-01,-0.02,2.328
-4.88e-01,-0.1,2.288
-4.86e-01,-0.02,2.308
-4.84e-01,-0.02,2.348
-4.82e-01,-0.02,2.328
-4.80e-01,0.06,2.308
-4.78e-01,-0.02,2.288
-4.76e-01,-0.02,2.308
-4.74e-01,-0.02,2.308
-4.72e-01,0.06,2.328
-4.70e-01,-0.02,2.328
-4.68e-01,-0.02,2.288
-4.66e-01,0.14,2.328
-4.64e-01,-0.02,2.328
-4.62e-01,-0.02,2.248
-4.60e-01,-0.02,2.308
-4.58e-01,-0.02,2.308
-4.56e-01,-0.1,2.148
-4.54e-01,-0.02,2.308
-4.52e-01,-0.1,2.348
-4.50e-01,-0.02,2.308
-4.48e-01,-0.02,2.308
-4.46e-01,-0.1,2.288
-4.44e-01,-0.02,2.268
-4.42e-01,0.06,2.268
-4.40e-01,-0.02,2.248
-4.38e-01,-0.02,2.348
-4.36e-01,-0.02,2.288
-4.34e-01,-0.02,2.328
-4.32e-01,-0.02,2.308
-4.30e-01,-0.02,2.288
-4.28e-01,-0.02,2.288
-4.26e-01,-0.02,2.328
-4.24e-01,-0.1,2.288
-4.22e-01,-0.1,2.328
-4.20e-01,-0.02,2.288
-4.18e-01,-0.02,2.268
-4.16e-01,-0.02,2.288
-4.14e-01,-0.02,2.348
-4.12e-01,-0.02,2.268
-4.10e-01,-0.02,2.308
-4.08e-01,-0.02,2.288
-4.06e-01,-0.02,2.308
-4.04e-01,-0.02,2.268
-4.02e-01,-0.02,2.268
-4.00e-01,-0.1,2.288
-3.98e-01,-0.02,2.328
-3.96e-01,-0.02,2.268
-3.94e-01,-0.1,2.288
-3.92e-01,-0.02,2.288
-3.90e-01,-0.02,2.268
-3.88e-01,-0.1,2.308
-3.86e-01,-0.02,2.288
-3.84e-01,0.06,2.288
-3.82e-01,-0.02,2.328
-3.80e-01,-0.02,2.248
-3.78e-01,-0.02,2.308
-3.76e-01,-0.1,2.348
-3.74e-01,-0.02,2.268
-3.72e-01,-0.02,2.288
-3.70e-01,-0.02,2.308
-3.68e-01,-0.02,2.328
-3.66e-01,-0.02,2.328
-3.64e-01,-0.02,2.308
-3.62e-01,-0.02,2.308
-3.60e-01,-0.02,2.248
-3.58e-01,-0.1,2.288
-3.56e-01,-0.1,2.248
-3.54e-01,0.14,2.288
-3.52e-01,-0.02,2.308
-3.50e-01,-0.02,2.328
-3.48e-01,-0.02,2.308
-3.46e-01,-0.02,2.308
-3.44e-01,-0.02,2.328
-3.42e-01,-0.02,2.328
-3.40e-01,0.06,2.328
-3.38e-01,0.06,2.328
-3.36e-01,0.06,2.308
-3.34e-01,-0.02,2.288
-3.32e-01,-0.02,2.288
-3.30e-01,-0.02,2.308
-3.28e-01,-0.02,2.308
-3.26e-01,-0.02,2.308
-3.24e-01,-0.02,2.348
-3.22e-01,-0.02,2.308
-3.20e-01,0.06,2.288
-3.18e-01,-0.02,2.328
-3.16e-01,-0.1,2.328
-3.14e-01,-0.02,2.328
-3.12e-01,-0.1,2.308
-3.10e-01,-0.02,2.308
-3.08e-01,-0.02,2.328
-3.06e-01,-0.02,2.308
-3.04e-01,-0.1,2.368
-3.02e-01,-0.02,2.308
-3.00e-01,-0.02,2.308
-2.98e-01,-0.02,2.308
-2.96e-01,-0.1,2.368
-2.94e-01,-0.02,2.388
-2.92e-01,-0.02,2.328
-2.90e-01,-0.02,2.328
-2.88e-01,-0.02,2.368
-2.86e-01,0.06,2.308
-2.84e-01,-0.02,2.368
-2.82e-01,-0.02,2.348
-2.80e-01,-0.1,2.368
-2.78e-01,0.06,2.408
-2.76e-01,-0.02,2.368
-2.74e-01,-0.02,2.308
-2.72e-01,-0.02,2.328
-2.70e-01,-0.02,2.388
-2.68e-01,-0.02,2.368
-2.66e-01,-0.02,2.388
-2.64e-01,-0.1,2.388
-2.62e-01,-0.02,2.388
-2.60e-01,-0.02,2.368
-2.58e-01,-0.18,2.408
-2.56e-01,-0.1,2.388
-2.54e-01,-0.18,2.408
-2.52e-01,-0.02,2.368
-2.50e-01,-0.02,2.408
-2.48e-01,-0.1,2.408
-2.46e-01,-0.02,2.428
-2.44e-01,-0.02,2.448
-2.42e-01,-0.02,2.408
-2.40e-01,-0.02,2.388
-2.38e-01,-0.1,2.428
-2.36e-01,-0.1,2.488
-2.34e-01,-0.02,2.428
-2.32e-01,-0.02,2.388
-2.30e-01,-0.02,2.428
-2.28e-01,-0.1,2.468
-2.26e-01,-0.02,2.468
-2.24e-01,-0.1,2.488
-2.22e-01,-0.02,2.508
-2.20e-01,-0.1,2.448
-2.18e-01,-0.02,2.508
-2.16e-01,0.06,2.448
-2.14e-01,-0.02,2.488
-2.12e-01,-0.1,2.508
-2.10e-01,-0.02,2.508
-2.08e-01,-0.02,2.508
-2.06e-01,-0.02,2.468
-2.04e-01,0.14,2.548
-2.02e-01,-0.02,2.508
-2.00e-01,-0.02,2.508
-1.98e-01,-0.02,2.508
-1.96e-01,-0.02,2.528
-1.94e-01,-0.02,2.548
-1.92e-01,-0.02,2.488
-1.90e-01,-0.02,2.548
-1.88e-01,-0.02,2.508
-1.86e-01,-0.02,2.568
-1.84e-01,-0.02,2.528
-1.82e-01,-0.1,2.548
-1.80e-01,-0.02,2.548
-1.78e-01,-0.02,2.548
-1.76e-01,0.06,2.568
-1.74e-01,0.06,2.568
-1.72e-01,-0.02,2.568
-1.70e-01,-0.02,2.568
-1.68e-01,-0.1,2.568
-1.66e-01,-0.02,2.568
-1.64e-01,-0.02,2.608
-1.62e-01,-0.02,2.608
-1.60e-01,0.06,2.568
-1.58e-01,-0.02,2.628
-1.56e-01,0.06,2.588
-1.54e-01,0.06,2.608
-1.52e-01,-0.02,2.588
-1.50e-01,-0.1,2.628
-1.48e-01,0.14,2.648
-1.46e-01,-0.02,2.608
-1.44e-01,0.06,2.628
-1.42e-01,-0.02,2.648
-1.40e-01,0.06,2.628
-1.38e-01,-0.1,2.628
-1.36e-01,-0.02,2.628
-1.34e-01,-0.02,2.648
-1.32e-01,-0.02,2.648
-1.30e-01,0.06,2.668
-1.28e-01,-0.18,2.668
-1.26e-01,-0.02,2.628
-1.24e-01,-0.1,2.648
-1.22e-01,-0.1,2.668
-1.20e-01,-0.02,2.668
-1.18e-01,-0.02,2.788
-1.16e-01,-0.02,2.728
-1.14e-01,-0.02,2.688
-1.12e-01,-0.1,2.728
-1.10e-01,-0.02,2.728
-1.08e-01,-0.02,2.748
-1.06e-01,-0.02,2.728
-1.04e-01,-0.1,2.708
-1.02e-01,-0.1,2.748
-1.00e-01,-0.02,2.728
-9.80e-02,-0.02,2.748
-9.60e-02,0.06,2.748
-9.40e-02,-0.18,2.768
-9.20e-02,-0.02,2.748
-9.00e-02,-0.02,2.768
-8.80e-02,-0.1,2.708
-8.60e-02,-0.1,2.748
-8.40e-02,-0.02,2.768
-8.20e-02,-0.1,2.788
-8.00e-02,0.06,2.768
-7.80e-02,-0.02,2.748
-7.60e-02,-0.1,2.828
-7.40e-02,-0.02,2.808
-7.20e-02,-0.02,2.828
-7.00e-02,-0.02,2.808
-6.80e-02,-0.02,2.868
-6.60e-02,-0.02,2.848
-6.40e-02,0.06,2.788
-6.20e-02,0.06,2.888
-6.00e-02,-0.02,2.828
-5.80e-02,0.06,2.848
-5.60e-02,-0.02,2.848
-5.40e-02,-0.1,2.828
-5.20e-02,-0.18,2.868
-5.00e-02,0.06,2.848
-4.80e-02,0.14,2.848
-4.60e-02,-0.02,2.888
-4.40e-02,-0.02,2.888
-4.20e-02,-0.02,2.868
-4.00e-02,-0.02,2.868
-3.80e-02,-0.02,2.888
-3.60e-02,-0.1,2.908
-3.40e-02,-0.02,2.948
-3.20e-02,-0.02,2.888
-3.00e-02,-0.02,2.888
-2.80e-02,-0.02,2.868
-2.60e-02,-0.1,2.908
-2.40e-02,-0.02,2.868
-2.20e-02,0.06,2.908
-2.00e-02,0.14,2.828
-1.80e-02,-0.02,2.888
-1.60e-02,-0.1,2.928
-1.40e-02,0.06,2.928
-1.20e-02,-0.02,2.908
-1.00e-02,-0.02,2.928
-8.00e-03,0.06,2.948
-6.00e-03,-0.02,2.948
-4.00e-03,-0.02,2.948
-2.00e-03,0.06,2.948
8.74e-16,-0.02,2.948
2.00e-03,-0.02,2.988
4.00e-03,-0.02,2.948
6.00e-03,0.06,2.948
8.00e-03,-0.1,2.948
1.00e-02,-0.02,2.988
1.20e-02,-0.1,2.948
1.40e-02,0.14,2.968
1.60e-02,-0.02,3.008
1.80e-02,-0.02,2.948
2.00e-02,-0.1,2.968
2.20e-02,-0.1,2.988
2.40e-02,-0.02,2.988
2.60e-02,0.06,2.988
2.80e-02,-0.02,2.988
3.00e-02,-0.02,3.008
3.20e-02,-0.1,3.008
3.40e-02,0.06,2.968
3.60e-02,-0.02,3.008
3.80e-02,-0.1,2.988
4.00e-02,-0.1,2.988
4.20e-02,4.62,2.968
4.40e-02,4.54,3.008
4.60e-02,4.62,2.988
4.80e-02,4.46,3.028
5.00e-02,4.78,3.008
5.20e-02,4.62,3.008
5.40e-02,4.78,3.008
5.60e-02,4.78,3.008
5.80e-02,4.62,3.008
6.00e-02,4.86,3.028
6.20e-02,4.7,3.008
6.40e-02,4.7,3.028
6.60e-02,4.62,3.028
6.80e-02,4.7,3.008
7.00e-02,4.7,3.008
7.20e-02,4.62,3.008
7.40e-02,4.7,3.028
7.60e-02,4.62,3.068
7.80e-02,4.62,3.028
8.00e-02,4.7,3.028
8.20e-02,4.62,3.028
8.40e-02,4.7,3.008
8.60e-02,4.94,3.048
8.80e-02,4.7,3.048
9.00e-02,4.62,3.028
9.20e-02,4.7,3.048
9.40e-02,4.54,3.028
9.60e-02,4.62,3.008
9.80e-02,4.7,3.008
1.00e-01,4.7,3.048
1.02e-01,4.86,3.008
1.04e-01,4.86,3.028
1.06e-01,4.7,3.008
1.08e-01,4.54,3.028
1.10e-01,4.7,2.988
1.12e-01,-0.02,3.028
1.14e-01,-0.02,3.028
1.16e-01,0.14,2.988
1.18e-01,-0.02,3.028
1.20e-01,-0.02,3.028
1.22e-01,0.06,3.008
1.24e-01,-0.02,2.988
1.26e-01,-0.02,3.008
1.28e-01,-0.02,3.068
1.30e-01,-0.02,2.968
1.32e-01,-0.02,3.008
1.34e-01,-0.02,3.048
1.36e-01,-0.02,3.028
1.38e-01,-0.1,2.988
1.40e-01,-0.02,2.988
1.42e-01,-0.02,2.988
1.44e-01,-0.02,3.048
1.46e-01,-0.02,3.008
1.48e-01,-0.02,2.988
1.50e-01,-0.02,3.008
1.52e-01,-0.02,2.948
1.54e-01,-0.1,2.988
1.56e-01,0.06,2.988
1.58e-01,-0.18,2.968
1.60e-01,-0.02,3.028
1.62e-01,-0.02,2.928
1.64e-01,-0.02,2.968
1.66e-01,-0.02,2.948
1.68e-01,-0.02,2.968
1.70e-01,-0.1,2.968
1.72e-01,0.06,2.948
1.74e-01,-0.02,2.948
1.76e-01,-0.02,2.968
1.78e-01,-0.02,2.968
1.80e-01,-0.02,2.928
1.82e-01,0.06,2.968
1.84e-01,0.06,2.968
1.86e-01,0.06,2.908
1.88e-01,-0.02,2.948
1.90e-01,-0.02,2.928
1.92e-01,-0.02,2.928
1.94e-01,-0.1,2.888
1.96e-01,-0.02,2.908
1.98e-01,-0.1,2.928
2.00e-01,-0.1,2.868
2.02e-01,-0.02,2.928
2.04e-01,0.06,2.828
2.06e-01,-0.02,2.888
2.08e-01,-0.1,2.888
2.10e-01,-0.02,2.888
2.12e-01,-0.02,2.888
2.14e-01,-0.02,2.868
2.16e-01,-0.02,2.868
2.18e-01,-0.1,2.868
2.20e-01,-0.1,2.808
2.22e-01,-0.02,2.868
2.24e-01,-0.02,2.808
2.26e-01,-0.02,2.808
2.28e-01,-0.02,2.828
2.30e-01,-0.1,2.828
2.32e-01,-0.02,2.808
2.34e-01,-0.02,2.808
2.36e-01,-0.1,2.828
2.38e-01,-0.1,2.828
2.40e-01,-0.02,2.788
2.42e-01,0.06,2.808
2.44e-01,-0.1,2.768
2.46e-01,-0.02,2.768
2.48e-01,-0.02,2.788
2.50e-01,-0.02,2.788
2.52e-01,-0.1,2.788
2.54e-01,-0.02,2.768
2.56e-01,-0.1,2.768
2.58e-01,-0.02,2.748
2.60e-01,0.06,2.768
2.62e-01,-0.1,2.748
2.64e-01,0.06,2.748
2.66e-01,-0.02,2.708
2.68e-01,-0.1,2.728
2.70e-01,-0.02,2.708
2.72e-01,-0.02,2.688
2.74e-01,-0.02,2.668
2.76e-01,0.06,2.688
2.78e-01,-0.02,2.708
2.80e-01,-0.02,2.668
2.82e-01,-0.1,2.728
2.84e-01,0.06,2.688
2.86e-01,-0.02,2.688
2.88e-01,-0.02,2.668
2.90e-01,-0.02,2.568
2.92e-01,-0.02,2.728
2.94e-01,-0.02,2.648
2.96e-01,-0.02,2.628
2.98e-01,-0.1,2.668
3.00e-01,-0.02,2.648
3.02e-01,-0.02,2.648
3.04e-01,-0.02,2.648
3.06e-01,-0.02,2.648
3.08e-01,-0.1,2.608
3.10e-01,-0.18,2.648
3.12e-01,-0.02,2.608
3.14e-01,-0.02,2.608
3.16e-01,-0.02,2.628
3.18e-01,-0.02,2.568
3.20e-01,0.06,2.608
3.22e-01,-0.1,2.568
3.24e-01,-0.02,2.568
3.26e-01,-0.02,2.568
3.28e-01,-0.02,2.568
3.30e-01,-0.02,2.568
3.32e-01,-0.02,2.568
3.34e-01,-0.02,2.568
3.36e-01,-0.02,2.568
3.38e-01,-0.02,2.548
3.40e-01,-0.1,2.548
3.42e-01,-0.02,2.548
3.44e-01,-0.1,2.508
3.46e-01,-0.02,2.508
3.48e-01,-0.02,2.548
3.50e-01,-0.02,2.548
3.52e-01,-0.1,2.548
3.54e-01,-0.02,2.528
3.56e-01,-0.02,2.508
3.58e-01,-0.02,2.528
3.60e-01,-0.02,2.508
3.62e-01,-0.02,2.468
3.64e-01,-0.02,2.508
3.66e-01,-0.1,2.508
3.68e-01,-0.02,2.488
3.70e-01,-0.02,2.508
3.72e-01,-0.1,2.488
3.74e-01,-0.02,2.468
3.76e-01,-0.02,2.428
3.78e-01,-0.1,2.428
3.80e-01,-0.02,2.448
3.82e-01,0.06,2.468
3.84e-01,-0.1,2.448
3.86e-01,-0.1,2.428
3.88e-01,-0.02,2.428
3.90e-01,-0.02,2.448
3.92e-01,-0.1,2.428
3.94e-01,-0.02,2.448
3.96e-01,-0.02,2.408
3.98e-01,0.06,2.408
4.00e-01,0.06,2.408
4.02e-01,-0.02,2.408
4.04e-01,-0.1,2.428
4.06e-01,-0.1,2.408
4.08e-01,-0.02,2.408
4.10e-01,-0.02,2.408
4.12e-01,0.06,2.388
4.14e-01,0.06,2.368
4.16e-01,-0.02,2.368
4.18e-01,-0.1,2.408
4.20e-01,-0.1,2.328
4.22e-01,-0.18,2.388
4.24e-01,-0.1,2.368
4.26e-01,-0.02,2.368
4.28e-01,-0.1,2.368
4.30e-01,-0.02,2.328
4.32e-01,-0.1,2.328
4.34e-01,-0.02,2.308
4.36e-01,-0.1,2.308
4.38e-01,-0.02,2.348
4.40e-01,-0.02,2.348
4.42e-01,-0.02,2.328
4.44e-01,-0.1,2.308
4.46e-01,-0.1,2.268
4.48e-01,-0.02,2.288
4.50e-01,-0.18,2.348
4.52e-01,-0.02,2.288
4.54e-01,-0.02,2.328
4.56e-01,-0.02,2.328
4.58e-01,-0.02,2.308
4.60e-01,-0.1,2.288
4.62e-01,-0.02,2.288
4.64e-01,-0.18,2.268
4.66e-01,-0.18,2.328
4.68e-01,-0.02,2.328
4.70e-01,-0.02,2.308
4.72e-01,-0.1,2.328
4.74e-01,-0.02,2.328
4.76e-01,-0.02,2.288
4.78e-01,0.06,2.328
4.80e-01,-0.02,2.328
4.82e-01,-0.02,2.308
4.84e-01,0.06,2.328
4.86e-01,-0.1,2.348
4.88e-01,-0.02,2.328
4.90e-01,-0.02,2.328
4.92e-01,-0.02,2.328
4.94e-01,-0.1,2.328
4.96e-01,-0.18,2.308
4.98e-01,-0.02,2.288
5.00e-01,-0.02,2.328
5.02e-01,-0.02,2.288
5.04e-01,-0.02,2.288
5.06e-01,-0.02,2.288
5.08e-01,-0.02,2.268
5.10e-01,-0.02,2.288
5.12e-01,-0.02,2.268
5.14e-01,-0.02,2.268
5.16e-01,-0.02,2.288
5.18e-01,0.06,2.308
5.20e-01,-0.02,2.288
5.22e-01,-0.02,2.288
5.24e-01,-0.02,2.288
5.26e-01,-0.1,2.288
5.28e-01,-0.02,2.308
5.30e-01,-0.02,2.308
5.32e-01,0.06,2.308
5.34e-01,-0.02,2.248
5.36e-01,-0.02,2.308
5.38e-01,-0.02,2.308
5.40e-01,-0.02,2.268
5.42e-01,-0.1,2.288
5.44e-01,-0.1,2.308
5.46e-01,-0.02,2.288
5.48e-01,0.06,2.308
5.50e-01,0.06,2.288
5.52e-01,-0.1,2.328
5.54e-01,0.06,2.308
5.56e-01,-0.02,2.268
5.58e-01,-0.02,2.288
5.60e-01,-0.02,2.268
5.62e-01,0.06,2.248
5.64e-01,-0.02,2.288
5.66e-01,-0.02,2.308
5.68e-01,-0.02,2.268
5.70e-01,-0.1,2.288
5.72e-01,-0.18,2.308
5.74e-01,-0.02,2.288
5.76e-01,0.06,2.308
5.78e-01,-0.02,2.288
5.80e-01,-0.02,2.308
5.82e-01,0.06,2.308
5.84e-01,-0.02,2.288
5.86e-01,-0.02,2.328
5.88e-01,-0.1,2.328
5.90e-01,-0.02,2.328
5.92e-01,-0.02,2.308
5.94e-01,-0.1,2.328
5.96e-01,-0.02,2.328
5.98e-01,-0.02,2.368
6.00e-01,-0.02,2.308
6.02e-01,-0.1,2.328
6.04e-01,-0.02,2.308
6.06e-01,-0.02,2.288
6.08e-01,-0.02,2.328
6.10e-01,-0.02,2.308
6.12e-01,-0.02,2.308
6.14e-01,-0.02,2.348
6.16e-01,-0.02,2.348
6.18e-01,-0.02,2.328
6.20e-01,0.06,2.308
6.22e-01,-0.1,2.328
6.24e-01,-0.02,2.328
6.26e-01,-0.02,2.288
6.28e-01,-0.1,2.328
6.30e-01,-0.02,2.288
6.32e-01,-0.02,2.328
6.34e-01,-0.02,2.328
6.36e-01,-0.02,2.348
6.38e-01,-0.02,2.328
6.40e-01,-0.1,2.328
6.42e-01,0.06,2.328
6.44e-01,-0.02,2.328
6.46e-01,0.06,2.348
6.48e-01,-0.02,2.368
6.50e-01,-0.1,2.328
6.52e-01,-0.02,2.368
6.54e-01,-0.1,2.368
6.56e-01,-0.02,2.368
6.58e-01,0.06,2.348
6.60e-01,-0.1,2.328
6.62e-01,0.06,2.348
6.64e-01,-0.1,2.368
6.66e-01,-0.02,2.348
6.68e-01,0.06,2.368
6.70e-01,-0.1,2.368
6.72e-01,-0.02,2.388
6.74e-01,-0.02,2.368
6.76e-01,-0.1,2.388
6.78e-01,-0.02,2.408
6.80e-01,-0.02,2.428
