Model,DPO3032
Firmware Version,2.16

Point Format,Y,
-1.260e+00,-0.1,2.768
-1.256e+00,-0.1,2.788
-1.252e+00,-0.02,2.808
-1.248e+00,-0.1,2.768
-1.244e+00,-0.02,2.808
-1.240e+00,-0.02,2.828
-1.236e+00,-0.02,2.808
-1.232e+00,-0.02,2.808
-1.228e+00,-0.02,2.848
-1.224e+00,-0.02,2.868
-1.220e+00,-0.18,2.888
-1.216e+00,-0.02,2.868
-1.212e+00,0.06,2.848
-1.208e+00,-0.1,2.848
-1.204e+00,0.06,2.848
-1.200e+00,-0.26,2.908
-1.196e+00,-0.1,2.888
-1.192e+00,-0.02,2.828
-1.188e+00,-0.1,2.888
-1.184e+00,-0.02,2.888
-1.180e+00,-0.02,2.888
-1.176e+00,-0.02,2.928
-1.172e+00,-0.02,2.888
-1.168e+00,-0.02,2.908
-1.164e+00,-0.02,2.948
-1.160e+00,-0.02,2.928
-1.156e+00,-0.02,2.928
-1.152e+00,0.06,2.948
-1.148e+00,-0.02,2.908
-1.144e+00,-0.02,2.948
-1.140e+00,-0.1,2.948
-1.136e+00,0.06,2.888
-1.132e+00,-0.02,2.908
-1.128e+00,-0.02,2.928
-1.124e+00,-0.02,2.968
-1.120e+00,-0.02,2.908
-1.116e+00,-0.02,2.988
-1.112e+00,-0.02,2.948
-1.108e+00,0.06,2.928
-1.104e+00,0.06,2.948
-1.100e+00,-0.02,2.968
-1.096e+00,-0.02,2.968
-1.092e+00,0.06,2.948
-1.088e+00,-0.02,2.948
-1.084e+00,0.06,2.948
-1.080e+00,4.54,2.968
-1.076e+00,4.62,2.988
-1.072e+00,4.54,2.948
-1.068e+00,4.7,2.968
-1.064e+00,4.62,2.948
-1.060e+00,4.7,2.988
-1.056e+00,4.78,2.988
-1.052e+00,4.54,2.968
-1.048e+00,4.62,2.948
-1.044e+00,4.54,2.948
-1.040e+00,4.7,2.988
-1.036e+00,4.62,2.968
-1.032e+00,4.62,2.988
-1.028e+00,4.7,3.008
-1.024e+00,4.7,2.968
-1.020e+00,4.7,2.988
-1.016e+00,4.7,2.968
-1.012e+00,4.7,2.988
-1.008e+00,4.62,2.928
-1.004e+00,4.54,2.948
-1.000e-00,4.7,2.968
-9.960e-01,4.62,2.948
-9.920e-01,4.7,2.948
-9.880e-01,4.7,2.968
-9.840e-01,4.78,2.948
-9.800e-01,0.06,2.948
-9.760e-01,0.06,2.968
-9.720e-01,-0.02,3.008
-9.680e-01,0.06,2.928
-9.640e-01,-0.02,2.968
-9.600e-01,-0.02,2.948
-9.560e-01,-0.02,2.928
-9.520e-01,-0.1,2.948
-9.480e-01,-0.02,2.928
-9.440e-01,-0.02,2.968
-9.400e-01,-0.02,2.988
-9.360e-01,-0.02,2.928
-9.320e-01,-0.1,2.948
-9.280e-01,0.06,2.928
-9.240e-01,-0.02,2.948
-9.200e-01,0.06,2.908
-9.160e-01,-0.02,2.928
-9.120e-01,-0.02,2.928
-9.080e-01,-0.02,2.908
-9.040e-01,-0.02,2.888
-9.000e-01,-0.02,2.868
-8.960e-01,-0.02,2.888
-8.920e-01,-0.02,2.868
-8.880e-01,0.06,2.868
-8.840e-01,0.14,2.848
-8.800e-01,-0.02,2.888
-8.760e-01,-0.02,2.888
-8.720e-01,-0.02,2.828
-8.680e-01,-0.02,2.868
-8.640e-01,-0.02,2.848
-8.600e-01,-0.02,2.828
-8.560e-01,-0.02,2.868
-8.520e-01,-0.02,2.888
-8.480e-01,-0.1,2.848
-8.440e-01,-0.1,2.848
-8.400e-01,-0.02,2.808
-8.360e-01,-0.26,2.868
-8.320e-01,0.06,2.808
-8.280e-01,-0.02,2.828
-8.240e-01,-0.1,2.828
-8.200e-01,-0.02,2.808
-8.160e-01,-0.1,2.828
-8.120e-01,-0.02,2.828
-8.080e-01,-0.02,2.788
-8.040e-01,-0.02,2.788
-8.000e-01,-0.02,2.728
-7.960e-01,-0.02,2.788
-7.920e-01,-0.18,2.688
-7.880e-01,-0.02,2.728
-7.840e-01,-0.02,2.748
-7.800e-01,-0.02,2.768
-7.760e-01,0.14,2.728
-7.720e-01,-0.02,2.708
-7.680e-01,-0.1,2.708
-7.640e-01,0.06,2.688
-7.600e-01,-0.02,2.688
-7.560e-01,-0.1,2.708
-7.520e-01,-0.1,2.708
-7.480e-01,-0.02,2.708
-7.440e-01,-0.1,2.688
-7.400e-01,-0.02,2.668
-7.360e-01,-0.1,2.668
-7.320e-01,0.06,2.688
-7.280e-01,-0.1,2.668
-7.240e-01,-0.02,2.648
-7.200e-01,-0.1,2.608
-7.160e-01,-0.02,2.648
-7.120e-01,-0.02,2.628
-7.080e-01,-0.02,2.568
-7.040e-01,-0.02,2.628
-7.000e-01,-0.02,2.628
-6.960e-01,-0.1,2.588
-6.920e-01,-0.02,2.608
-6.880e-01,-0.02,2.608
-6.840e-01,-0.1,2.568
-6.800e-01,0.06,2.588
-6.760e-01,-0.1,2.568
-6.720e-01,-0.02,2.568
-6.680e-01,-0.18,2.568
-6.640e-01,-0.02,2.588
-6.600e-01,-0.1,2.588
-6.560e-01,-0.02,2.548
-6.520e-01,-0.02,2.528
-6.480e-01,-0.02,2.548
-6.440e-01,-0.02,2.508
-6.400e-01,0.06,2.548
-6.360e-01,-0.1,2.548
-6.320e-01,-0.02,2.548
-6.280e-01,0.06,2.508
-6.240e-01,-0.02,2.508
-6.200e-01,-0.02,2.488
-6.160e-01,0.06,2.488
-6.120e-01,-0.02,2.468
-6.080e-01,-0.02,2.468
-6.040e-01,-0.02,2.468
-6.000e-01,0.06,2.488
-5.960e-01,-0.02,2.488
-5.920e-01,-0.02,2.488
-5.880e-01,-0.1,2.468
-5.840e-01,-0.02,2.428
-5.800e-01,-0.1,2.468
-5.760e-01,-0.1,2.448
-5.720e-01,-0.1,2.448
-5.680e-01,-0.02,2.468
-5.640e-01,-0.02,2.428
-5.600e-01,-0.02,2.428
-5.560e-01,-0.02,2.408
-5.520e-01,-0.02,2.408
-5.480e-01,-0.02,2.408
-5.440e-01,-0.1,2.428
-5.400e-01,-0.02,2.368
-5.360e-01,-0.02,2.388
-5.320e-01,-0.02,2.408
-5.280e-01,0.06,2.408
-5.240e-01,-0.02,2.368
-5.200e-01,-0.1,2.388
-5.160e-01,-0.02,2.368
-5.120e-01,0.06,2.368
-5.080e-01,-0.02,2.368
-5.040e-01,-0.02,2.368
-5.000e-01,-0.02,2.368
-4.960e-01,-0.02,2.388
-4.920e-01,-0.02,2.368
-4.880e-01,-0.02,2.388
-4.840e-01,-0.02,2.348
-4.800e-01,-0.02,2.368
-4.760e-01,-0.02,2.328
-4.720e-01,-0.02,2.368
-4.680e-01,-0.02,2.348
-4.640e-01,-0.1,2.308
-4.600e-01,-0.1,2.348
-4.560e-01,-0.02,2.328
-4.520e-01,-0.02,2.348
-4.480e-01,-0.02,2.348
-4.440e-01,-0.02,2.328
-4.400e-01,-0.02,2.348
-4.360e-01,-0.26,2.308
-4.320e-01,-0.18,2.328
-4.280e-01,-0.02,2.348
-4.240e-01,-0.02,2.288
-4.200e-01,-0.02,2.308
-4.160e-01,-0.02,2.348
-4.120e-01,-0.02,2.288
-4.080e-01,-0.02,2.348
-4.040e-01,-0.1,2.348
-4.000e-01,-0.02,2.308
-3.960e-01,0.06,2.348
-3.920e-01,-0.1,2.308
-3.880e-01,-0.02,2.328
-3.840e-01,-0.02,2.328
-3.800e-01,-0.02,2.308
-3.760e-01,-0.1,2.308
-3.720e-01,-0.02,2.328
-3.680e-01,-0.02,2.328
-3.640e-01,-0.1,2.328
-3.600e-01,-0.1,2.348
-3.560e-01,-0.1,2.328
-3.520e-01,0.06,2.328
-3.480e-01,-0.1,2.288
-3.440e-01,-0.02,2.328
-3.400e-01,-0.18,2.308
-3.360e-01,0.06,2.308
-3.320e-01,-0.02,2.308
-3.280e-01,-0.1,2.328
-3.240e-01,-0.02,2.348
-3.200e-01,-0.02,2.308
-3.160e-01,-0.02,2.308
-3.120e-01,-0.02,2.228
-3.080e-01,-0.02,2.268
-3.040e-01,-0.1,2.328
-3.000e-01,-0.02,2.308
-2.960e-01,-0.02,2.288
-2.920e-01,-0.02,2.328
-2.880e-01,-0.1,2.368
-2.840e-01,-0.02,2.328
-2.800e-01,-0.02,2.328
-2.760e-01,-0.02,2.368
-2.720e-01,-0.02,2.348
-2.680e-01,-0.02,2.368
-2.640e-01,0.06,2.328
-2.600e-01,-0.02,2.328
-2.560e-01,-0.02,2.388
-2.520e-01,-0.02,2.328
-2.480e-01,-0.1,2.348
-2.440e-01,-0.1,2.348
-2.400e-01,-0.02,2.348
-2.360e-01,-0.1,2.348
-2.320e-01,-0.02,2.388
-2.280e-01,-0.02,2.348
-2.240e-01,-0.02,2.348
-2.200e-01,-0.1,2.368
-2.160e-01,-0.1,2.328
-2.120e-01,-0.1,2.388
-2.080e-01,-0.1,2.388
-2.040e-01,-0.02,2.408
-2.000e-01,0.06,2.368
-1.960e-01,-0.1,2.428
-1.920e-01,-0.1,2.408
-1.880e-01,0.06,2.388
-1.840e-01,-0.02,2.368
-1.800e-01,0.06,2.428
-1.760e-01,-0.02,2.448
-1.720e-01,-0.02,2.428
-1.680e-01,-0.1,2.448
-1.640e-01,-0.02,2.448
-1.600e-01,-0.02,2.488
-1.560e-01,-0.1,2.428
-1.520e-01,-0.02,2.408
-1.480e-01,-0.02,2.428
-1.440e-01,-0.02,2.468
-1.400e-01,-0.1,2.468
-1.360e-01,-0.1,2.468
-1.320e-01,-0.02,2.468
-1.280e-01,-0.02,2.488
-1.240e-01,-0.02,2.488
-1.200e-01,-0.1,2.508
-1.160e-01,-0.18,2.488
-1.120e-01,-0.02,2.488
-1.080e-01,-0.02,2.548
-1.040e-01,-0.02,2.528
-1.000e-01,-0.1,2.508
-9.600e-02,-0.02,2.548
-9.200e-02,-0.02,2.548
-8.800e-02,-0.02,2.548
-8.400e-02,-0.02,2.528
-8.000e-02,-0.02,2.488
-7.600e-02,-0.02,2.568
-7.200e-02,-0.1,2.548
-6.800e-02,-0.1,2.568
-6.400e-02,-0.02,2.548
-6.000e-02,-0.02,2.588
-5.600e-02,-0.1,2.568
-5.200e-02,-0.02,2.548
-4.800e-02,-0.02,2.588
-4.400e-02,-0.02,2.608
-4.000e-02,-0.02,2.628
-3.600e-02,-0.1,2.628
-3.200e-02,-0.1,2.608
-2.800e-02,0.06,2.628
-2.400e-02,-0.02,2.628
-2.000e-02,-0.02,2.588
-1.600e-02,-0.1,2.648
-1.200e-02,-0.02,2.668
-8.000e-03,-0.02,2.688
-4.000e-03,-0.02,2.628
1.749e-15,-0.1,2.688
4.000e-03,-0.02,2.668
8.000e-03,-0.02,2.668
1.200e-02,-0.02,2.668
1.600e-02,-0.02,2.688
2.000e-02,-0.1,2.688
2.400e-02,-0.02,2.688
2.800e-02,-0.02,2.728
3.200e-02,-0.02,2.728
3.600e-02,-0.02,2.728
4.000e-02,0.06,2.748
4.400e-02,-0.02,2.728
4.800e-02,-0.1,2.728
5.200e-02,-0.02,2.728
5.600e-02,-0.02,2.748
6.000e-02,-0.02,2.748
6.400e-02,-0.1,2.768
6.800e-02,-0.02,2.788
7.200e-02,-0.1,2.808
7.600e-02,-0.02,2.788
8.000e-02,-0.1,2.788
8.400e-02,-0.02,2.768
8.800e-02,-0.1,2.808
9.200e-02,-0.02,2.788
9.600e-02,0.06,2.788
1.000e-01,-0.02,2.808
1.040e-01,-0.1,2.808
1.080e-01,-0.02,2.808
1.120e-01,-0.02,2.868
1.160e-01,-0.02,2.868
1.200e-01,-0.02,2.808
1.240e-01,-0.02,2.868
1.280e-01,-0.02,2.848
1.320e-01,-0.02,2.868
1.360e-01,-0.1,2.828
1.400e-01,-0.02,2.868
1.440e-01,-0.02,2.868
1.480e-01,-0.02,2.868
1.520e-01,0.06,2.928
1.560e-01,-0.02,2.888
1.600e-01,-0.02,2.868
1.640e-01,-0.02,2.908
1.680e-01,0.14,2.888
1.720e-01,-0.02,2.908
1.760e-01,-0.02,2.908
1.800e-01,0.06,2.928
1.840e-01,-0.02,2.948
1.880e-01,-0.02,2.928
1.920e-01,0.06,2.968
1.960e-01,-0.02,2.928
2.000e-01,-0.02,2.908
2.040e-01,-0.02,2.908
2.080e-01,-0.02,2.928
2.120e-01,-0.02,2.948
2.160e-01,0.06,2.928
2.200e-01,-0.02,2.948
2.240e-01,-0.02,2.948
2.280e-01,-0.02,2.948
2.320e-01,-0.02,2.968
2.360e-01,-0.02,2.928
2.400e-01,-0.02,2.948
2.440e-01,-0.02,2.988
2.480e-01,-0.1,2.948
2.520e-01,-0.1,2.928
2.560e-01,-0.1,2.948
2.600e-01,4.62,2.988
2.640e-01,4.62,2.928
2.680e-01,4.78,2.928
2.720e-01,4.78,2.968
2.760e-01,4.62,2.948
2.800e-01,4.7,2.968
2.840e-01,4.7,2.948
2.880e-01,4.78,2.968
2.920e-01,4.7,2.988
2.960e-01,4.62,3.008
3.000e-01,4.7,2.968
3.040e-01,4.7,3.008
3.080e-01,4.62,2.988
3.120e-01,4.7,2.968
3.160e-01,4.7,3.008
3.200e-01,4.62,2.928
3.240e-01,4.62,2.948
3.280e-01,4.7,2.968
3.320e-01,4.7,2.968
3.360e-01,4.54,2.948
3.400e-01,4.7,2.968
3.440e-01,4.62,2.948
3.480e-01,4.54,2.988
3.520e-01,4.54,2.968
3.560e-01,-0.02,2.928
3.600e-01,-0.02,2.948
3.640e-01,-0.1,2.968
3.680e-01,-0.1,2.948
3.720e-01,-0.02,2.948
3.760e-01,-0.18,2.928
3.800e-01,-0.1,2.928
3.840e-01,-0.02,2.908
3.880e-01,-0.1,2.968
3.920e-01,-0.1,2.908
3.960e-01,-0.02,2.948
4.000e-01,-0.1,2.928
4.040e-01,-0.02,2.928
4.080e-01,-0.1,2.948
4.120e-01,-0.02,2.908
4.160e-01,-0.02,2.948
4.200e-01,-0.1,2.928
4.240e-01,0.06,2.928
4.280e-01,-0.02,2.888
4.320e-01,-0.1,2.948
4.360e-01,-0.02,2.888
4.400e-01,-0.02,2.928
4.440e-01,0.06,2.888
4.480e-01,-0.02,2.868
4.520e-01,-0.02,2.868
4.560e-01,-0.02,2.908
4.600e-01,-0.18,2.888
4.640e-01,-0.1,2.908
4.680e-01,-0.18,2.868
4.720e-01,-0.02,2.888
4.760e-01,-0.02,2.888
4.800e-01,-0.02,2.888
4.840e-01,-0.02,2.868
4.880e-01,0.22,2.868
4.920e-01,0.06,2.848
4.960e-01,-0.18,2.828
5.000e-01,-0.02,2.828
5.040e-01,-0.02,2.808
5.080e-01,-0.02,2.808
5.120e-01,-0.1,2.788
5.160e-01,-0.02,2.828
5.200e-01,-0.02,2.848
5.240e-01,-0.02,2.748
5.280e-01,-0.02,2.828
5.320e-01,-0.18,2.788
5.360e-01,-0.02,2.788
5.400e-01,-0.02,2.788
5.440e-01,0.14,2.788
5.480e-01,-0.02,2.788
5.520e-01,0.06,2.728
5.560e-01,-0.02,2.748
5.600e-01,0.14,2.708
5.640e-01,0.06,2.768
5.680e-01,-0.02,2.708
5.720e-01,-0.1,2.728
5.760e-01,-0.02,2.708
5.800e-01,-0.02,2.708
5.840e-01,-0.02,2.748
5.880e-01,-0.02,2.728
5.920e-01,-0.02,2.688
5.960e-01,-0.02,2.668
6.000e-01,-0.1,2.688
6.040e-01,-0.02,2.708
6.080e-01,-0.1,2.648
6.120e-01,-0.02,2.648
6.160e-01,0.06,2.628
6.200e-01,-0.02,2.628
6.240e-01,-0.02,2.588
6.280e-01,-0.02,2.608
6.320e-01,-0.02,2.608
6.360e-01,-0.1,2.608
6.400e-01,-0.1,2.608
6.440e-01,-0.02,2.608
6.480e-01,-0.1,2.588
6.520e-01,-0.1,2.608
6.560e-01,-0.02,2.568
6.600e-01,-0.02,2.568
6.640e-01,-0.02,2.588
6.680e-01,-0.02,2.568
6.720e-01,-0.02,2.568
6.760e-01,-0.1,2.608
6.800e-01,-0.02,2.548
6.840e-01,-0.02,2.548
6.880e-01,-0.02,2.568
6.920e-01,-0.02,2.568
6.960e-01,-0.02,2.488
7.000e-01,-0.1,2.548
7.040e-01,-0.02,2.508
7.080e-01,-0.02,2.528
7.120e-01,-0.02,2.548
7.160e-01,-0.02,2.528
7.200e-01,-0.02,2.488
7.240e-01,-0.02,2.508
7.280e-01,0.06,2.508
7.320e-01,-0.02,2.468
7.360e-01,-0.02,2.488
7.400e-01,-0.02,2.468
7.440e-01,-0.02,2.468
7.480e-01,-0.02,2.488
7.520e-01,-0.02,2.468
7.560e-01,-0.02,2.428
7.600e-01,-0.02,2.408
7.640e-01,-0.02,2.448
7.680e-01,-0.02,2.448
7.720e-01,-0.1,2.488
7.760e-01,-0.1,2.428
7.800e-01,-0.02,2.428
7.840e-01,-0.02,2.408
7.880e-01,-0.1,2.408
7.920e-01,-0.02,2.368
7.960e-01,-0.1,2.428
8.000e-01,-0.1,2.428
8.040e-01,-0.02,2.428
8.080e-01,-0.02,2.388
8.120e-01,-0.02,2.408
8.160e-01,-0.02,2.348
8.200e-01,-0.02,2.388
8.240e-01,-0.1,2.388
8.280e-01,-0.02,2.368
8.320e-01,-0.02,2.328
8.360e-01,-0.02,2.368
8.400e-01,-0.02,2.368
8.440e-01,-0.02,2.368
8.480e-01,-0.1,2.368
8.520e-01,-0.02,2.328
8.560e-01,-0.1,2.348
8.600e-01,-0.02,2.348
8.640e-01,-0.02,2.388
8.680e-01,-0.1,2.368
8.720e-01,-0.02,2.348
8.760e-01,-0.02,2.328
8.800e-01,-0.02,2.328
8.840e-01,-0.02,2.328
8.880e-01,-0.02,2.368
8.920e-01,-0.02,2.388
8.960e-01,-0.02,2.288
9.000e-01,-0.02,2.308
9.040e-01,-0.1,2.328
9.080e-01,-0.1,2.328
9.120e-01,-0.02,2.328
9.160e-01,-0.02,2.308
9.200e-01,-0.02,2.308
9.240e-01,-0.02,2.328
9.280e-01,0.06,2.288
9.320e-01,-0.02,2.288
9.360e-01,-0.02,2.288
9.400e-01,-0.02,2.328
9.440e-01,-0.02,2.308
9.480e-01,0.06,2.308
9.520e-01,-0.02,2.328
9.560e-01,-0.02,2.308
9.600e-01,-0.02,2.348
9.640e-01,-0.1,2.288
9.680e-01,-0.1,2.288
9.720e-01,-0.1,2.308
9.760e-01,-0.1,2.348
9.800e-01,-0.1,2.308
9.840e-01,-0.1,2.308
9.880e-01,-0.02,2.308
9.920e-01,-0.02,2.308
9.960e-01,0.06,2.268
1.000e+00,-0.02,2.248
1.004e+00,-0.02,2.288
1.008e+00,0.06,2.308
1.012e+00,-0.02,2.288
1.016e+00,-0.02,2.288
1.020e+00,-0.1,2.288
1.024e+00,-0.02,2.348
1.028e+00,-0.02,2.328
1.032e+00,0.06,2.348
1.036e+00,0.06,2.308
1.040e+00,-0.18,2.328
1.044e+00,-0.18,2.328
1.048e+00,-0.02,2.328
1.052e+00,-0.02,2.308
1.056e+00,-0.1,2.328
1.060e+00,-0.02,2.308
1.064e+00,-0.02,2.328
1.068e+00,-0.1,2.308
1.072e+00,-0.02,2.308
1.076e+00,-0.02,2.348
1.080e+00,-0.02,2.328
1.084e+00,-0.02,2.348
1.088e+00,-0.02,2.328
1.092e+00,-0.02,2.328
1.096e+00,-0.1,2.328
1.100e+00,-0.02,2.368
1.104e+00,-0.02,2.368
1.108e+00,-0.02,2.368
1.112e+00,-0.02,2.368
1.116e+00,-0.02,2.328
1.120e+00,-0.1,2.348
1.124e+00,-0.02,2.368
1.128e+00,0.06,2.408
1.132e+00,0.06,2.428
1.136e+00,-0.1,2.368
1.140e+00,-0.02,2.388
1.144e+00,-0.1,2.348
1.148e+00,-0.02,2.408
1.152e+00,-0.02,2.388
1.156e+00,-0.02,2.368
1.160e+00,-0.02,2.388
1.164e+00,0.06,2.408
1.168e+00,-0.02,2.428
1.172e+00,-0.02,2.408
1.176e+00,-0.02,2.448
1.180e+00,-0.02,2.448
1.184e+00,-0.02,2.428
1.188e+00,0.14,2.468
1.192e+00,-0.02,2.488
1.196e+00,-0.02,2.468
1.200e+00,-0.02,2.488
1.204e+00,-0.1,2.468
1.208e+00,-0.02,2.488
1.212e+00,-0.02,2.468
1.216e+00,-0.1,2.528
1.220e+00,-0.02,2.508
1.224e+00,-0.02,2.508
1.228e+00,-0.1,2.508
1.232e+00,-0.1,2.508
1.236e+00,-0.18,2.528
1.240e+00,-0.02,2.528
1.244e+00,-0.02,2.508
1.248e+00,-0.1,2.488
1.252e+00,0.06,2.548
1.256e+00,-0.02,2.568
1.260e+00,0.06,2.548
1.264e+00,-0.02,2.568
1.268e+00,-0.02,2.568
1.272e+00,-0.02,2.548
1.276e+00,-0.02,2.568
1.280e+00,-0.02,2.568
1.284e+00,-0.02,2.608
1.288e+00,-0.02,2.608
1.292e+00,0.06,2.588
1.296e+00,-0.02,2.628
1.300e+00,-0.02,2.588
1.304e+00,-0.02,2.588
1.308e+00,-0.02,2.608
1.312e+00,-0.02,2.628
1.316e+00,-0.02,2.608
1.320e+00,-0.02,2.608
1.324e+00,-0.02,2.648
1.328e+00,-0.02,2.648
1.332e+00,-0.1,2.668
1.336e+00,0.14,2.648
1.340e+00,0.06,2.668
1.344e+00,0.06,2.648
1.348e+00,-0.02,2.688
1.352e+00,0.06,2.648
