Model,DPO3032
Firmware Version,2.16

Point Format,Y,
-8.96e-01,-0.1,3.708
-8.94e-01,-0.1,3.628
-8.92e-01,-0.02,3.688
-8.90e-01,-0.02,3.648
-8.88e-01,-0.1,3.668
-8.86e-01,-0.02,3.608
-8.84e-01,-0.02,3.588
-8.82e-01,-0.1,3.628
-8.80e-01,-0.02,3.588
-8.78e-01,-0.02,3.608
-8.76e-01,0.06,3.568
-8.74e-01,0.06,3.548
-8.72e-01,-0.02,3.508
-8.70e-01,-0.1,3.528
-8.68e-01,-0.1,3.528
-8.66e-01,-0.1,3.508
-8.64e-01,-0.1,3.468
-8.62e-01,-0.02,3.468
-8.60e-01,-0.1,3.428
-8.58e-01,-0.1,3.448
-8.56e-01,0.06,3.428
-8.54e-01,-0.02,3.448
-8.52e-01,-0.02,3.388
-8.50e-01,-0.1,3.348
-8.48e-01,-0.1,3.388
-8.46e-01,-0.02,3.348
-8.44e-01,-0.02,3.308
-8.42e-01,-0.02,3.288
-8.40e-01,-0.1,3.288
-8.38e-01,-0.1,3.208
-8.36e-01,-0.02,3.248
-8.34e-01,-0.02,3.208
-8.32e-01,-0.02,3.168
-8.30e-01,-0.02,3.128
-8.28e-01,-0.02,3.148
-8.26e-01,-0.02,3.108
-8.24e-01,-0.02,3.068
-8.22e-01,-0.02,3.048
-8.20e-01,0.06,3.048
-8.18e-01,-0.1,3.048
-8.16e-01,-0.02,2.968
-8.14e-01,0.06,2.928
-8.12e-01,-0.1,2.968
-8.10e-01,-0.02,2.888
-8.08e-01,-0.02,2.888
-8.06e-01,-0.1,2.868
-8.04e-01,-0.02,2.868
-8.02e-01,-0.02,2.808
-8.00e-01,-0.02,2.768
-7.98e-01,-0.1,2.748
-7.96e-01,-0.02,2.708
-7.94e-01,-0.02,2.688
-7.92e-01,-0.02,2.688
-7.90e-01,-0.02,2.628
-7.88e-01,-0.02,2.588
-7.86e-01,-0.02,2.588
-7.84e-01,-0.1,2.568
-7.82e-01,-0.02,2.508
-7.80e-01,-0.02,2.508
-7.78e-01,-0.02,2.468
-7.76e-01,-0.02,2.448
-7.74e-01,-0.02,2.428
-7.72e-01,-0.02,2.428
-7.70e-01,0.06,2.368
-7.68e-01,-0.02,2.308
-7.66e-01,-0.02,2.328
-7.64e-01,-0.02,2.308
-7.62e-01,-0.1,2.328
-7.60e-01,0.14,2.228
-7.58e-01,-0.02,2.208
-7.56e-01,-0.1,2.228
-7.54e-01,0.06,2.188
-7.52e-01,-0.1,2.188
-7.50e-01,-0.02,2.128
-7.48e-01,0.06,2.088
-7.46e-01,-0.02,2.048
-7.44e-01,-0.02,2.048
-7.42e-01,-0.1,2.088
-7.40e-01,-0.1,2.048
-7.38e-01,-0.02,1.988
-7.36e-01,-0.18,1.968
-7.34e-01,-0.02,1.988
-7.32e-01,-0.02,1.928
-7.30e-01,-0.02,1.948
-7.28e-01,-0.02,1.928
-7.26e-01,-0.02,1.888
-7.24e-01,-0.02,1.868
-7.22e-01,-0.02,1.788
-7.20e-01,-0.02,1.828
-7.18e-01,-0.02,1.848
-7.16e-01,-0.02,1.808
-7.14e-01,0.06,1.788
-7.12e-01,-0.02,1.788
-7.10e-01,-0.1,1.748
-7.08e-01,-0.02,1.748
-7.06e-01,-0.02,1.708
-7.04e-01,-0.02,1.688
-7.02e-01,-0.02,1.708
-7.00e-01,-0.1,1.688
-6.98e-01,-0.1,1.668
-6.96e-01,-0.1,1.708
-6.94e-01,-0.02,1.628
-6.92e-01,-0.02,1.648
-6.90e-01,-0.1,1.668
-6.88e-01,-0.1,1.648
-6.86e-01,-0.02,1.608
-6.84e-01,-0.1,1.588
-6.82e-01,-0.02,1.568
-6.80e-01,-0.02,1.548
-6.78e-01,-0.1,1.628
-6.76e-01,-0.02,1.588
-6.74e-01,-0.02,1.588
-6.72e-01,-0.02,1.628
-6.70e-01,-0.1,1.568
-6.68e-01,-0.02,1.588
-6.66e-01,-0.02,1.608
-6.64e-01,-0.02,1.648
-6.62e-01,0.06,1.588
-6.60e-01,-0.02,1.608
-6.58e-01,-0.02,1.608
-6.56e-01,-0.02,1.628
-6.54e-01,-0.02,1.568
-6.52e-01,-0.02,1.608
-6.50e-01,0.06,1.608
-6.48e-01,-0.18,1.608
-6.46e-01,-0.02,1.648
-6.44e-01,-0.02,1.628
-6.42e-01,-0.02,1.668
-6.40e-01,-0.1,1.668
-6.38e-01,-0.02,1.648
-6.36e-01,-0.02,1.648
-6.34e-01,-0.02,1.708
-6.32e-01,-0.1,1.668
-6.30e-01,-0.02,1.728
-6.28e-01,-0.02,1.728
-6.26e-01,-0.02,1.768
-6.24e-01,-0.02,1.748
-6.22e-01,-0.02,1.808
-6.20e-01,-0.02,1.768
-6.18e-01,-0.1,1.788
-6.16e-01,-0.02,1.828
-6.14e-01,0.06,1.848
-6.12e-01,-0.02,1.848
-6.10e-01,-0.18,1.848
-6.08e-01,-0.02,1.888
-6.06e-01,-0.02,1.908
-6.04e-01,-0.02,1.928
-6.02e-01,-0.02,1.928
-6.00e-01,0.06,1.948
-5.98e-01,0.06,1.968
-5.96e-01,-0.02,2.028
-5.94e-01,-0.18,2.028
-5.92e-01,0.06,2.028
-5.90e-01,-0.02,2.068
-5.88e-01,-0.02,2.108
-5.86e-01,-0.02,2.148
-5.84e-01,-0.02,2.168
-5.82e-01,-0.02,2.188
-5.80e-01,-0.02,2.208
-5.78e-01,-0.18,2.208
-5.76e-01,-0.02,2.248
-5.74e-01,-0.02,2.288
-5.72e-01,-0.1,2.308
-5.70e-01,0.06,2.308
-5.68e-01,-0.02,2.328
-5.66e-01,-0.02,2.368
-5.64e-01,0.06,2.368
-5.62e-01,-0.02,2.368
-5.60e-01,-0.1,2.468
-5.58e-01,-0.02,2.468
-5.56e-01,-0.1,2.488
-5.54e-01,-0.02,2.508
-5.52e-01,-0.1,2.528
-5.50e-01,-0.02,2.568
-5.48e-01,-0.02,2.568
-5.46e-01,-0.02,2.628
-5.44e-01,0.06,2.648
-5.42e-01,-0.02,2.688
-5.40e-01,-0.02,2.708
-5.38e-01,-0.1,2.728
-5.36e-01,-0.02,2.788
-5.34e-01,-0.02,2.788
-5.32e-01,-0.02,2.828
-5.30e-01,-0.02,2.848
-5.28e-01,-0.02,2.848
-5.26e-01,-0.1,2.868
-5.24e-01,-0.02,2.888
-5.22e-01,-0.02,2.908
-5.20e-01,-0.1,2.888
-5.18e-01,-0.02,2.948
-5.16e-01,-0.1,3.008
-5.14e-01,0.06,3.008
-5.12e-01,-0.1,3.048
-5.10e-01,0.06,3.068
-5.08e-01,-0.02,3.128
-5.06e-01,-0.02,3.108
-5.04e-01,0.06,3.148
-5.02e-01,-0.02,3.168
-5.00e-01,-0.02,3.188
-4.98e-01,0.06,3.228
-4.96e-01,-0.02,3.248
-4.94e-01,-0.02,3.248
-4.92e-01,-0.1,3.268
-4.90e-01,-0.02,3.308
-4.88e-01,-0.02,3.348
-4.86e-01,-0.02,3.328
-4.84e-01,-0.1,3.388
-4.82e-01,-0.02,3.368
-4.80e-01,-0.02,3.388
-4.78e-01,-0.02,3.388
-4.76e-01,4.62,3.428
-4.74e-01,4.7,3.468
-4.72e-01,4.7,3.488
-4.70e-01,4.54,3.528
-4.68e-01,4.54,3.508
-4.66e-01,4.7,3.508
-4.64e-01,4.54,3.528
-4.62e-01,4.62,3.568
-4.60e-01,4.62,3.548
-4.58e-01,4.78,3.568
-4.56e-01,4.7,3.588
-4.54e-01,4.7,3.608
-4.52e-01,4.62,3.568
-4.50e-01,4.62,3.628
-4.48e-01,4.78,3.648
-4.46e-01,4.7,3.628
-4.44e-01,4.62,3.648
-4.42e-01,4.62,3.648
-4.40e-01,4.7,3.648
-4.38e-01,4.7,3.628
-4.36e-01,-0.26,3.688
-4.34e-01,-0.02,3.668
-4.32e-01,-0.02,3.648
-4.30e-01,-0.02,3.668
-4.28e-01,-0.02,3.688
-4.26e-01,-0.02,3.668
-4.24e-01,0.06,3.688
-4.22e-01,-0.02,3.628
-4.20e-01,-0.1,3.668
-4.18e-01,-0.02,3.688
-4.16e-01,-0.02,3.688
-4.14e-01,-0.1,3.688
-4.12e-01,-0.1,3.628
-4.10e-01,-0.02,3.668
-4.08e-01,-0.02,3.648
-4.06e-01,0.06,3.648
-4.04e-01,-0.02,3.648
-4.02e-01,0.06,3.628
-4.00e-01,-0.02,3.668
-3.98e-01,-0.02,3.628
-3.96e-01,-0.1,3.648
-3.94e-01,-0.02,3.608
-3.92e-01,-0.02,3.608
-3.90e-01,-0.02,3.628
-3.88e-01,-0.1,3.548
-3.86e-01,-0.02,3.568
-3.84e-01,-0.18,3.588
-3.82e-01,-0.1,3.528
-3.80e-01,-0.02,3.468
-3.78e-01,-0.1,3.488
-3.76e-01,-0.02,3.488
-3.74e-01,-0.02,3.488
-3.72e-01,-0.02,3.448
-3.70e-01,-0.1,3.428
-3.68e-01,-0.1,3.448
-3.66e-01,0.14,3.388
-3.64e-01,-0.02,3.368
-3.62e-01,-0.02,3.348
-3.60e-01,-0.18,3.368
-3.58e-01,-0.02,3.328
-3.56e-01,-0.02,3.328
-3.54e-01,-0.02,3.268
-3.52e-01,-0.02,3.268
-3.50e-01,-0.1,3.248
-3.48e-01,-0.02,3.228
-3.46e-01,-0.18,3.188
-3.44e-01,-0.1,3.168
-3.42e-01,-0.02,3.148
-3.40e-01,-0.02,3.128
-3.38e-01,-0.02,3.128
-3.36e-01,-0.02,3.088
-3.34e-01,-0.02,3.048
-3.32e-01,-0.02,2.988
-3.30e-01,-0.02,3.008
-3.28e-01,-0.1,2.968
-3.26e-01,-0.02,2.948
-3.24e-01,-0.02,2.908
-3.22e-01,0.06,2.928
-3.20e-01,-0.02,2.848
-3.18e-01,-0.02,2.868
-3.16e-01,-0.1,2.788
-3.14e-01,-0.02,2.768
-3.12e-01,-0.1,2.708
-3.10e-01,-0.02,2.728
-3.08e-01,-0.02,2.668
-3.06e-01,-0.02,2.688
-3.04e-01,-0.02,2.648
-3.02e-01,-0.02,2.648
-3.00e-01,-0.02,2.568
-2.98e-01,-0.02,2.568
-2.96e-01,-0.02,2.548
-2.94e-01,-0.02,2.508
-2.92e-01,-0.1,2.488
-2.90e-01,-0.02,2.488
-2.88e-01,0.06,2.448
-2.86e-01,0.06,2.428
-2.84e-01,-0.02,2.388
-2.82e-01,-0.1,2.348
-2.80e-01,-0.02,2.328
-2.78e-01,0.14,2.308
-2.76e-01,-0.1,2.308
-2.74e-01,-0.02,2.288
-2.72e-01,-0.1,2.248
-2.70e-01,-0.02,2.228
-2.68e-01,-0.02,2.168
-2.66e-01,-0.02,2.208
-2.64e-01,-0.02,2.148
-2.62e-01,-0.02,2.128
-2.60e-01,-0.02,2.108
-2.58e-01,-0.02,2.108
-2.56e-01,-0.1,2.068
-2.54e-01,-0.02,2.048
-2.52e-01,-0.02,1.988
-2.50e-01,-0.02,2.008
-2.48e-01,-0.02,1.968
-2.46e-01,-0.02,1.948
-2.44e-01,-0.02,1.928
-2.42e-01,-0.02,1.928
-2.40e-01,-0.02,1.868
-2.38e-01,-0.02,1.888
-2.36e-01,-0.1,1.848
-2.34e-01,0.06,1.848
-2.32e-01,-0.02,1.808
-2.30e-01,-0.02,1.788
-2.28e-01,-0.02,1.748
-2.26e-01,-0.02,1.728
-2.24e-01,-0.02,1.748
-2.22e-01,-0.02,1.728
-2.20e-01,-0.1,1.728
-2.18e-01,-0.02,1.708
-2.16e-01,-0.02,1.728
-2.14e-01,-0.02,1.708
-2.12e-01,-0.1,1.648
-2.10e-01,-0.02,1.668
-2.08e-01,-0.02,1.668
-2.06e-01,0.06,1.628
-2.04e-01,0.06,1.648
-2.02e-01,-0.1,1.648
-2.00e-01,-0.02,1.628
-1.98e-01,0.06,1.648
-1.96e-01,-0.02,1.608
-1.94e-01,-0.02,1.588
-1.92e-01,-0.02,1.588
-1.90e-01,-0.02,1.568
-1.88e-01,-0.1,1.628
-1.86e-01,-0.02,1.588
-1.84e-01,-0.02,1.628
-1.82e-01,-0.18,1.588
-1.80e-01,-0.1,1.548
-1.78e-01,-0.18,1.628
-1.76e-01,-0.02,1.628
-1.74e-01,-0.02,1.588
-1.72e-01,-0.02,1.608
-1.70e-01,-0.02,1.588
-1.68e-01,0.06,1.608
-1.66e-01,-0.02,1.648
-1.64e-01,0.06,1.588
-1.62e-01,0.06,1.648
-1.60e-01,-0.02,1.648
-1.58e-01,-0.1,1.628
-1.56e-01,0.06,1.628
-1.54e-01,-0.02,1.648
-1.52e-01,-0.02,1.688
-1.50e-01,0.06,1.668
-1.48e-01,-0.18,1.668
-1.46e-01,-0.1,1.688
-1.44e-01,-0.02,1.728
-1.42e-01,-0.02,1.568
-1.40e-01,-0.18,1.748
-1.38e-01,-0.02,1.748
-1.36e-01,-0.1,1.788
-1.34e-01,-0.1,1.788
-1.32e-01,-0.02,1.768
-1.30e-01,-0.1,1.808
-1.28e-01,-0.02,1.828
-1.26e-01,-0.02,1.868
-1.24e-01,-0.1,1.848
-1.22e-01,-0.1,1.888
-1.20e-01,-0.02,1.888
-1.18e-01,-0.02,1.948
-1.16e-01,-0.02,1.888
-1.14e-01,-0.02,1.948
-1.12e-01,-0.1,1.968
-1.10e-01,-0.1,1.988
-1.08e-01,-0.1,2.028
-1.06e-01,-0.1,2.068
-1.04e-01,-0.1,2.048
-1.02e-01,0.06,2.068
-1.00e-01,-0.02,2.108
-9.80e-02,-0.02,2.148
-9.60e-02,-0.02,2.168
-9.40e-02,-0.02,2.168
-9.20e-02,-0.1,2.188
-9.00e-02,-0.02,2.228
-8.80e-02,-0.18,2.288
-8.60e-02,-0.02,2.268
-8.40e-02,-0.02,2.348
-8.20e-02,-0.02,2.328
-8.00e-02,-0.02,2.348
-7.80e-02,-0.02,2.348
-7.60e-02,-0.02,2.388
-7.40e-02,-0.02,2.408
-7.20e-02,-0.18,2.448
-7.00e-02,-0.02,2.428
-6.80e-02,-0.02,2.528
-6.60e-02,0.06,2.548
-6.40e-02,0.14,2.548
-6.20e-02,-0.02,2.588
-6.00e-02,-0.02,2.668
-5.80e-02,-0.02,2.648
-5.60e-02,-0.02,2.628
-5.40e-02,-0.02,2.668
-5.20e-02,-0.1,2.748
-5.00e-02,0.06,2.728
-4.80e-02,-0.02,2.768
-4.60e-02,-0.02,2.748
-4.40e-02,-0.1,2.828
-4.20e-02,0.06,2.868
-4.00e-02,-0.02,2.888
-3.80e-02,-0.02,2.868
-3.60e-02,-0.02,2.888
-3.40e-02,-0.02,2.948
-3.20e-02,0.06,2.988
-3.00e-02,-0.02,3.028
-2.80e-02,-0.1,3.008
-2.60e-02,-0.02,3.028
-2.40e-02,-0.02,3.088
-2.20e-02,-0.1,3.088
-2.00e-02,-0.02,3.128
-1.80e-02,-0.02,3.168
-1.60e-02,-0.1,3.148
-1.40e-02,-0.02,3.168
-1.20e-02,-0.18,3.188
-1.00e-02,-0.02,3.228
-8.00e-03,-0.02,3.288
-6.00e-03,-0.1,3.288
-4.00e-03,-0.02,3.308
-2.00e-03,-0.02,3.328
8.74e-16,-0.02,3.328
2.00e-03,-0.02,3.368
4.00e-03,-0.02,3.388
6.00e-03,-0.02,3.388
8.00e-03,-0.1,3.428
1.00e-02,4.62,3.448
1.20e-02,4.7,3.468
1.40e-02,4.62,3.488
1.60e-02,4.7,3.488
1.80e-02,4.86,3.488
2.00e-02,4.62,3.508
2.20e-02,4.7,3.528
2.40e-02,4.54,3.588
2.60e-02,4.78,3.568
2.80e-02,4.54,3.568
3.00e-02,4.7,3.588
3.20e-02,4.62,3.568
3.40e-02,4.62,3.628
3.60e-02,4.54,3.608
3.80e-02,4.62,3.628
4.00e-02,4.7,3.648
4.20e-02,4.78,3.648
4.40e-02,4.78,3.668
4.60e-02,4.62,3.628
4.80e-02,4.7,3.668
5.00e-02,-0.02,3.688
5.20e-02,0.06,3.668
5.40e-02,-0.02,3.628
5.60e-02,-0.02,3.688
5.80e-02,-0.02,3.728
6.00e-02,-0.1,3.708
6.20e-02,-0.02,3.708
6.40e-02,-0.02,3.708
6.60e-02,-0.02,3.708
6.80e-02,-0.02,3.648
7.00e-02,-0.02,3.668
7.20e-02,-0.1,3.788
7.40e-02,-0.1,3.668
7.60e-02,-0.1,3.648
7.80e-02,-0.02,3.668
8.00e-02,-0.02,3.628
8.20e-02,0.06,3.648
8.40e-02,-0.1,3.688
8.60e-02,-0.02,3.608
8.80e-02,0.06,3.628
9.00e-02,-0.02,3.648
9.20e-02,-0.02,3.608
9.40e-02,-0.18,3.488
9.60e-02,-0.02,3.608
9.80e-02,-0.02,3.608
1.00e-01,-0.02,3.588
1.02e-01,-0.02,3.568
1.04e-01,-0.1,3.568
1.06e-01,-0.02,3.548
1.08e-01,-0.02,3.508
1.10e-01,-0.1,3.508
1.12e-01,-0.02,3.468
1.14e-01,-0.02,3.448
1.16e-01,-0.02,3.428
1.18e-01,-0.02,3.448
1.20e-01,-0.1,3.388
1.22e-01,-0.02,3.388
1.24e-01,0.06,3.368
1.26e-01,0.06,3.368
1.28e-01,-0.02,3.328
1.30e-01,-0.1,3.288
1.32e-01,-0.02,3.308
1.34e-01,-0.02,3.268
1.36e-01,-0.02,3.288
1.38e-01,-0.02,3.228
1.40e-01,-0.02,3.188
1.42e-01,-0.02,3.188
1.44e-01,-0.02,3.148
1.46e-01,-0.02,3.168
1.48e-01,-0.02,3.128
1.50e-01,-0.02,3.068
1.52e-01,-0.1,3.048
1.54e-01,-0.02,3.068
1.56e-01,0.06,3.008
1.58e-01,-0.02,2.988
1.60e-01,-0.02,2.948
1.62e-01,-0.02,2.948
1.64e-01,-0.02,2.868
1.66e-01,0.06,2.868
1.68e-01,0.06,2.868
1.70e-01,-0.1,2.848
1.72e-01,-0.02,2.808
1.74e-01,-0.02,2.828
1.76e-01,-0.02,2.708
1.78e-01,0.06,2.688
1.80e-01,-0.02,2.668
1.82e-01,-0.02,2.668
1.84e-01,-0.02,2.628
1.86e-01,-0.02,2.608
1.88e-01,-0.02,2.588
1.90e-01,0.06,2.568
1.92e-01,-0.02,2.568
1.94e-01,-0.02,2.488
1.96e-01,-0.02,2.488
1.98e-01,0.06,2.448
2.00e-01,-0.1,2.428
2.02e-01,-0.02,2.368
2.04e-01,-0.1,2.368
2.06e-01,-0.02,2.388
2.08e-01,-0.18,2.328
2.10e-01,-0.02,2.308
2.12e-01,-0.18,2.308
2.14e-01,-0.1,2.268
2.16e-01,0.06,2.248
2.18e-01,0.06,2.208
2.20e-01,-0.02,2.188
2.22e-01,-0.02,2.188
2.24e-01,0.06,2.108
2.26e-01,-0.02,2.128
2.28e-01,-0.02,2.088
2.30e-01,-0.1,2.068
2.32e-01,-0.02,2.088
2.34e-01,-0.1,2.048
2.36e-01,-0.1,2.028
2.38e-01,-0.1,1.988
2.40e-01,-0.02,1.968
2.42e-01,0.06,1.948
2.44e-01,-0.02,1.928
2.46e-01,-0.1,1.908
2.48e-01,-0.1,1.828
2.50e-01,-0.18,1.868
2.52e-01,-0.02,1.828
2.54e-01,-0.02,1.828
2.56e-01,-0.02,1.788
2.58e-01,-0.02,1.808
2.60e-01,-0.02,1.808
2.62e-01,-0.02,1.768
2.64e-01,-0.02,1.728
2.66e-01,-0.02,1.708
2.68e-01,-0.02,1.688
2.70e-01,-0.1,1.708
2.72e-01,0.06,1.668
2.74e-01,-0.02,1.648
2.76e-01,0.06,1.688
2.78e-01,-0.02,1.668
2.80e-01,-0.1,1.668
2.82e-01,-0.02,1.668
2.84e-01,-0.1,1.628
2.86e-01,0.06,1.588
2.88e-01,-0.02,1.608
2.90e-01,-0.1,1.628
2.92e-01,-0.02,1.608
2.94e-01,0.06,1.568
2.96e-01,-0.02,1.648
2.98e-01,-0.02,1.608
3.00e-01,-0.1,1.628
3.02e-01,-0.02,1.588
3.04e-01,-0.02,1.608
3.06e-01,-0.02,1.588
3.08e-01,-0.1,1.548
3.10e-01,-0.02,1.588
3.12e-01,0.06,1.628
3.14e-01,-0.02,1.608
3.16e-01,-0.02,1.608
3.18e-01,-0.02,1.588
3.20e-01,-0.02,1.588
3.22e-01,0.06,1.588
3.24e-01,-0.02,1.568
3.26e-01,-0.02,1.588
3.28e-01,-0.02,1.608
3.30e-01,-0.1,1.688
3.32e-01,-0.02,1.608
3.34e-01,-0.02,1.668
3.36e-01,-0.02,1.708
3.38e-01,-0.02,1.648
3.40e-01,-0.02,1.668
3.42e-01,-0.1,1.668
3.44e-01,0.06,1.688
3.46e-01,-0.02,1.728
3.48e-01,-0.02,1.728
3.50e-01,-0.02,1.748
3.52e-01,0.14,1.788
3.54e-01,-0.02,1.828
3.56e-01,-0.02,1.788
3.58e-01,-0.1,1.828
3.60e-01,-0.02,1.828
3.62e-01,-0.02,1.868
3.64e-01,-0.1,1.888
3.66e-01,-0.02,1.928
3.68e-01,-0.1,1.928
3.70e-01,-0.02,1.928
3.72e-01,-0.02,1.968
3.74e-01,0.06,1.948
3.76e-01,-0.02,1.968
3.78e-01,-0.02,2.028
3.80e-01,-0.1,2.048
3.82e-01,-0.1,2.088
3.84e-01,-0.02,2.088
3.86e-01,-0.02,2.048
3.88e-01,-0.02,2.128
3.90e-01,-0.02,2.128
3.92e-01,-0.02,2.188
3.94e-01,0.06,2.228
3.96e-01,-0.1,2.248
3.98e-01,-0.02,2.248
4.00e-01,-0.02,2.268
4.02e-01,0.06,2.248
4.04e-01,-0.02,2.368
4.06e-01,-0.1,2.328
4.08e-01,-0.02,2.348
4.10e-01,-0.02,2.408
4.12e-01,-0.02,2.428
4.14e-01,0.06,2.408
4.16e-01,-0.02,2.488
4.18e-01,-0.02,2.508
4.20e-01,-0.02,2.568
4.22e-01,-0.1,2.548
4.24e-01,0.06,2.568
4.26e-01,-0.18,2.568
4.28e-01,-0.02,2.628
4.30e-01,-0.02,2.628
4.32e-01,-0.1,2.648
4.34e-01,-0.26,2.688
4.36e-01,-0.02,2.708
4.38e-01,-0.1,2.728
4.40e-01,-0.18,2.808
4.42e-01,0.14,2.808
4.44e-01,-0.02,2.808
4.46e-01,-0.1,2.848
4.48e-01,0.06,2.868
4.50e-01,-0.02,2.888
4.52e-01,0.06,2.948
4.54e-01,-0.02,2.968
4.56e-01,-0.02,2.968
4.58e-01,-0.1,3.008
4.60e-01,-0.02,3.028
4.62e-01,-0.02,3.048
4.64e-01,-0.1,3.088
4.66e-01,-0.02,3.128
4.68e-01,-0.1,3.108
4.70e-01,0.06,3.128
4.72e-01,0.14,3.148
4.74e-01,-0.02,3.228
4.76e-01,-0.02,3.188
4.78e-01,-0.02,3.288
4.80e-01,0.06,3.228
4.82e-01,-0.02,3.268
4.84e-01,-0.02,3.308
4.86e-01,-0.1,3.328
4.88e-01,-0.02,3.328
4.90e-01,-0.02,3.368
4.92e-01,-0.02,3.368
4.94e-01,-0.18,3.408
4.96e-01,-0.02,3.428
4.98e-01,-0.02,3.448
5.00e-01,4.7,3.448
5.02e-01,4.7,3.488
5.04e-01,4.62,3.508
5.06e-01,4.7,3.488
5.08e-01,4.62,3.488
5.10e-01,4.54,3.548
5.12e-01,4.62,3.528
5.14e-01,4.78,3.528
5.16e-01,4.7,3.548
5.18e-01,4.7,3.608
5.20e-01,4.54,3.608
5.22e-01,4.7,3.588
5.24e-01,4.78,3.588
5.26e-01,4.7,3.648
5.28e-01,4.54,3.628
5.30e-01,4.7,3.648
5.32e-01,4.7,3.648
5.34e-01,4.78,3.628
5.36e-01,4.62,3.668
5.38e-01,-0.02,3.648
5.40e-01,-0.02,3.648
5.42e-01,-0.02,3.688
5.44e-01,-0.02,3.648
5.46e-01,-0.02,3.688
5.48e-01,-0.02,3.688
5.50e-01,-0.02,3.688
5.52e-01,-0.02,3.688
5.54e-01,-0.1,3.648
5.56e-01,-0.02,3.668
5.58e-01,-0.02,3.668
5.60e-01,-0.02,3.688
5.62e-01,-0.02,3.588
5.64e-01,-0.02,3.668
5.66e-01,-0.1,3.568
5.68e-01,-0.02,3.648
5.70e-01,-0.02,3.668
5.72e-01,-0.02,3.648
5.74e-01,-0.02,3.648
5.76e-01,-0.02,3.628
5.78e-01,0.06,3.648
5.80e-01,-0.1,3.568
5.82e-01,-0.02,3.568
5.84e-01,-0.02,3.568
5.86e-01,-0.02,3.568
5.88e-01,-0.1,3.528
5.90e-01,0.06,3.528
5.92e-01,-0.02,3.568
5.94e-01,-0.02,3.568
5.96e-01,-0.02,3.468
5.98e-01,0.06,3.468
6.00e-01,-0.02,3.448
6.02e-01,-0.02,3.468
6.04e-01,-0.02,3.428
6.06e-01,-0.02,3.408
6.08e-01,-0.02,3.388
6.10e-01,-0.1,3.368
6.12e-01,-0.1,3.328
6.14e-01,-0.02,3.368
6.16e-01,-0.02,3.308
6.18e-01,-0.02,3.308
6.20e-01,-0.02,3.268
6.22e-01,-0.02,3.268
6.24e-01,0.06,3.208
6.26e-01,-0.02,3.208
6.28e-01,-0.18,3.208
6.30e-01,-0.02,3.168
6.32e-01,-0.1,3.148
6.34e-01,-0.02,3.088
6.36e-01,0.06,3.128
6.38e-01,-0.02,3.068
6.40e-01,-0.02,3.048
6.42e-01,-0.1,3.028
6.44e-01,-0.1,3.028
6.46e-01,-0.02,2.988
6.48e-01,-0.1,2.928
6.50e-01,-0.02,2.888
6.52e-01,0.06,2.888
6.54e-01,-0.02,2.848
6.56e-01,-0.02,2.848
6.58e-01,-0.1,2.808
6.60e-01,-0.1,2.768
6.62e-01,0.06,2.748
6.64e-01,0.06,2.728
6.66e-01,-0.02,2.708
6.68e-01,-0.1,2.648
6.70e-01,-0.02,2.648
6.72e-01,-0.02,2.648
6.74e-01,0.06,2.568
6.76e-01,0.06,2.548
6.78e-01,-0.1,2.548
6.80e-01,-0.1,2.508
