Model,DPO3032
Firmware Version,2.16

Point Format,Y,
-1.256e+00,0.06,2.502
-1.252e+00,-0.02,2.542
-1.248e+00,-0.1,2.486
-1.244e+00,-0.1,2.502
-1.240e+00,-0.02,2.478
-1.236e+00,-0.1,2.486
-1.232e+00,-0.02,2.454
-1.228e+00,-0.02,2.47
-1.224e+00,0.06,2.462
-1.220e+00,-0.02,2.446
-1.216e+00,-0.02,2.414
-1.212e+00,-0.02,2.406
-1.208e+00,-0.02,2.398
-1.204e+00,-0.02,2.406
-1.200e+00,-0.02,2.382
-1.196e+00,-0.1,2.39
-1.192e+00,-0.02,2.374
-1.188e+00,0.06,2.358
-1.184e+00,-0.02,2.35
-1.180e+00,-0.02,2.35
-1.176e+00,-0.02,2.342
-1.172e+00,-0.02,2.358
-1.168e+00,-0.02,2.334
-1.164e+00,-0.02,2.31
-1.160e+00,-0.02,2.294
-1.156e+00,-0.02,2.318
-1.152e+00,-0.02,2.31
-1.148e+00,0.06,2.286
-1.144e+00,-0.02,2.31
-1.140e+00,-0.02,2.302
-1.136e+00,-0.1,2.31
-1.132e+00,-0.02,2.286
-1.128e+00,-0.02,2.302
-1.124e+00,0.06,2.27
-1.120e+00,-0.02,2.278
-1.116e+00,-0.02,2.254
-1.112e+00,-0.02,2.246
-1.108e+00,-0.02,2.254
-1.104e+00,-0.02,2.246
-1.100e+00,-0.02,2.246
-1.096e+00,-0.02,2.262
-1.092e+00,-0.02,2.254
-1.088e+00,-0.02,2.238
-1.084e+00,-0.1,2.23
-1.080e+00,-0.02,2.238
-1.076e+00,0.06,2.222
-1.072e+00,-0.1,2.238
-1.068e+00,-0.1,2.19
-1.064e+00,-0.02,2.23
-1.060e+00,-0.02,2.238
-1.056e+00,-0.02,2.214
-1.052e+00,0.06,2.23
-1.048e+00,-0.02,2.35
-1.044e+00,-0.02,2.222
-1.040e+00,-0.1,2.23
-1.036e+00,0.06,2.214
-1.032e+00,-0.02,2.214
-1.028e+00,-0.1,2.262
-1.024e+00,-0.02,2.23
-1.020e+00,-0.02,2.238
-1.016e+00,-0.02,2.238
-1.012e+00,-0.02,2.238
-1.008e+00,-0.02,2.23
-1.004e+00,-0.02,2.238
-1.000e-00,-0.02,2.214
-9.960e-01,-0.02,2.254
-9.920e-01,0.06,2.246
-9.880e-01,-0.02,2.246
-9.840e-01,-0.02,2.262
-9.800e-01,0.06,2.238
-9.760e-01,-0.1,2.23
-9.720e-01,-0.02,2.262
-9.680e-01,-0.1,2.27
-9.640e-01,-0.02,2.27
-9.600e-01,0.06,2.27
-9.560e-01,-0.1,2.262
-9.520e-01,-0.02,2.278
-9.480e-01,-0.02,2.286
-9.440e-01,-0.1,2.286
-9.400e-01,-0.02,2.27
-9.360e-01,-0.02,2.31
-9.320e-01,-0.02,2.294
-9.280e-01,-0.02,2.318
-9.240e-01,-0.02,2.286
-9.200e-01,0.06,2.302
-9.160e-01,0.06,2.318
-9.120e-01,-0.18,2.302
-9.080e-01,0.06,2.31
-9.040e-01,-0.02,2.326
-9.000e-01,-0.02,2.334
-8.960e-01,-0.02,2.334
-8.920e-01,0.06,2.366
-8.880e-01,-0.02,2.358
-8.840e-01,-0.02,2.366
-8.800e-01,0.06,2.382
-8.760e-01,-0.02,2.374
-8.720e-01,-0.02,2.382
-8.680e-01,-0.02,2.414
-8.640e-01,-0.02,2.406
-8.600e-01,-0.02,2.414
-8.560e-01,-0.02,2.39
-8.520e-01,0.06,2.414
-8.480e-01,-0.02,2.422
-8.440e-01,0.06,2.454
-8.400e-01,-0.02,2.446
-8.360e-01,-0.1,2.47
-8.320e-01,0.06,2.446
-8.280e-01,-0.02,2.47
-8.240e-01,-0.18,2.494
-8.200e-01,-0.02,2.478
-8.160e-01,-0.1,2.526
-8.120e-01,-0.02,2.526
-8.080e-01,-0.02,2.518
-8.040e-01,-0.02,2.526
-8.000e-01,-0.02,2.542
-7.960e-01,-0.02,2.55
-7.920e-01,-0.02,2.566
-7.880e-01,-0.02,2.566
-7.840e-01,-0.1,2.574
-7.800e-01,-0.1,2.582
-7.760e-01,-0.02,2.598
-7.720e-01,-0.1,2.622
-7.680e-01,-0.1,2.638
-7.640e-01,-0.02,2.622
-7.600e-01,0.06,2.63
-7.560e-01,-0.02,2.63
-7.520e-01,-0.1,2.638
-7.480e-01,0.06,2.67
-7.440e-01,-0.02,2.662
-7.400e-01,0.06,2.678
-7.360e-01,-0.02,2.71
-7.320e-01,-0.1,2.71
-7.280e-01,-0.02,2.718
-7.240e-01,-0.02,2.75
-7.200e-01,-0.02,2.718
-7.160e-01,-0.02,2.726
-7.120e-01,-0.02,2.766
-7.080e-01,-0.02,2.758
-7.040e-01,-0.02,2.766
-7.000e-01,0.06,2.774
-6.960e-01,-0.02,2.798
-6.920e-01,-0.1,2.822
-6.880e-01,-0.02,2.83
-6.840e-01,-0.02,2.806
-6.800e-01,-0.02,2.83
-6.760e-01,-0.02,2.854
-6.720e-01,-0.02,2.854
-6.680e-01,-0.02,2.87
-6.640e-01,-0.02,2.87
-6.600e-01,-0.1,2.854
-6.560e-01,-0.02,2.87
-6.520e-01,-0.02,2.87
-6.480e-01,-0.18,2.91
-6.440e-01,-0.02,2.902
-6.400e-01,-0.02,2.902
-6.360e-01,-0.02,2.902
-6.320e-01,-0.18,2.91
-6.280e-01,-0.02,2.91
-6.240e-01,-0.1,2.926
-6.200e-01,-0.02,2.934
-6.160e-01,0.06,2.934
-6.120e-01,0.06,2.934
-6.080e-01,-0.02,2.95
-6.040e-01,-0.02,2.958
-6.000e-01,-0.02,2.95
-5.960e-01,-0.02,2.926
-5.920e-01,4.54,2.974
-5.880e-01,4.7,2.982
-5.840e-01,4.7,2.974
-5.800e-01,4.7,2.974
-5.760e-01,4.7,2.966
-5.720e-01,4.54,2.982
-5.680e-01,4.7,2.958
-5.640e-01,4.78,2.974
-5.600e-01,4.7,2.99
-5.560e-01,4.54,2.998
-5.520e-01,4.7,2.99
-5.480e-01,4.7,2.998
-5.440e-01,4.78,2.99
-5.400e-01,4.7,2.982
-5.360e-01,4.54,2.99
-5.320e-01,4.78,2.974
-5.280e-01,4.7,2.982
-5.240e-01,-0.02,2.974
-5.200e-01,-0.02,2.982
-5.160e-01,0.06,2.966
-5.120e-01,-0.02,2.982
-5.080e-01,-0.1,2.95
-5.040e-01,-0.02,2.95
-5.000e-01,-0.02,2.942
-4.960e-01,-0.1,2.934
-4.920e-01,0.06,2.95
-4.880e-01,-0.02,2.934
-4.840e-01,-0.02,2.91
-4.800e-01,0.06,2.91
-4.760e-01,-0.02,2.918
-4.720e-01,-0.02,2.918
-4.680e-01,-0.02,2.902
-4.640e-01,-0.02,2.894
-4.600e-01,-0.02,2.894
-4.560e-01,-0.02,2.902
-4.520e-01,-0.02,2.878
-4.480e-01,-0.1,2.902
-4.440e-01,-0.02,2.854
-4.400e-01,-0.02,2.838
-4.360e-01,-0.18,2.846
-4.320e-01,0.06,2.846
-4.280e-01,-0.02,2.814
-4.240e-01,-0.1,2.814
-4.200e-01,-0.02,2.798
-4.160e-01,-0.02,2.79
-4.120e-01,-0.02,2.766
-4.080e-01,-0.1,2.79
-4.040e-01,-0.02,2.814
-4.000e-01,-0.02,2.742
-3.960e-01,-0.02,2.734
-3.920e-01,-0.02,2.726
-3.880e-01,-0.02,2.718
-3.840e-01,-0.02,2.726
-3.800e-01,-0.02,2.702
-3.760e-01,-0.02,2.71
-3.720e-01,-0.02,2.678
-3.680e-01,-0.1,2.678
-3.640e-01,-0.02,2.686
-3.600e-01,0.06,2.662
-3.560e-01,-0.02,2.622
-3.520e-01,-0.02,2.646
-3.480e-01,-0.02,2.63
-3.440e-01,-0.02,2.614
-3.400e-01,-0.1,2.622
-3.360e-01,-0.18,2.598
-3.320e-01,-0.02,2.574
-3.280e-01,-0.02,2.574
-3.240e-01,-0.02,2.598
-3.200e-01,-0.02,2.566
-3.160e-01,-0.02,2.55
-3.120e-01,-0.02,2.55
-3.080e-01,-0.02,2.542
-3.040e-01,-0.02,2.518
-3.000e-01,-0.02,2.51
-2.960e-01,-0.02,2.502
-2.920e-01,-0.02,2.462
-2.880e-01,-0.02,2.478
-2.840e-01,-0.02,2.486
-2.800e-01,-0.02,2.438
-2.760e-01,-0.02,2.454
-2.720e-01,-0.02,2.422
-2.680e-01,-0.02,2.438
-2.640e-01,-0.1,2.422
-2.600e-01,-0.02,2.414
-2.560e-01,0.06,2.39
-2.520e-01,-0.02,2.382
-2.480e-01,-0.02,2.382
-2.440e-01,0.06,2.382
-2.400e-01,-0.1,2.358
-2.360e-01,-0.02,2.35
-2.320e-01,-0.02,2.334
-2.280e-01,-0.02,2.31
-2.240e-01,-0.02,2.334
-2.200e-01,-0.02,2.31
-2.160e-01,-0.02,2.302
-2.120e-01,-0.02,2.286
-2.080e-01,-0.02,2.326
-2.040e-01,-0.02,2.31
-2.000e-01,-0.02,2.31
-1.960e-01,-0.02,2.286
-1.920e-01,-0.02,2.294
-1.880e-01,-0.18,2.294
-1.840e-01,0.06,2.27
-1.800e-01,-0.18,2.318
-1.760e-01,-0.1,2.254
-1.720e-01,-0.02,2.262
-1.680e-01,0.06,2.278
-1.640e-01,-0.02,2.278
-1.600e-01,-0.02,2.27
-1.560e-01,-0.02,2.238
-1.520e-01,-0.02,2.262
-1.480e-01,0.06,2.238
-1.440e-01,-0.02,2.246
-1.400e-01,-0.02,2.246
-1.360e-01,-0.02,2.238
-1.320e-01,-0.02,2.23
-1.280e-01,-0.02,2.238
-1.240e-01,-0.02,2.222
-1.200e-01,-0.02,2.238
-1.160e-01,-0.02,2.214
-1.120e-01,-0.02,2.262
-1.080e-01,-0.02,2.214
-1.040e-01,0.06,2.23
-1.000e-01,-0.02,2.214
-9.600e-02,-0.1,2.222
-9.200e-02,-0.02,2.23
-8.800e-02,-0.02,2.23
-8.400e-02,-0.18,2.23
-8.000e-02,-0.1,2.238
-7.600e-02,-0.02,2.238
-7.200e-02,-0.1,2.23
-6.800e-02,-0.02,2.206
-6.400e-02,0.14,2.214
-6.000e-02,-0.02,2.254
-5.600e-02,-0.18,2.23
-5.200e-02,0.14,2.246
-4.800e-02,-0.02,2.262
-4.400e-02,-0.02,2.23
-4.000e-02,-0.1,2.27
-3.600e-02,-0.02,2.238
-3.200e-02,-0.02,2.27
-2.800e-02,-0.02,2.254
-2.400e-02,-0.1,2.246
-2.000e-02,0.06,2.262
-1.600e-02,-0.02,2.262
-1.200e-02,-0.02,2.27
-8.000e-03,-0.02,2.286
-4.000e-03,-0.02,2.278
1.749e-15,-0.02,2.278
4.000e-03,-0.02,2.286
8.000e-03,-0.02,2.326
1.200e-02,-0.02,2.286
1.600e-02,-0.02,2.326
2.000e-02,-0.02,2.294
2.400e-02,-0.02,2.326
2.800e-02,-0.02,2.294
3.200e-02,-0.02,2.31
3.600e-02,-0.02,2.302
4.000e-02,-0.02,2.318
4.400e-02,-0.02,2.326
4.800e-02,-0.1,2.334
5.200e-02,-0.18,2.334
5.600e-02,-0.1,2.366
6.000e-02,-0.02,2.35
6.400e-02,-0.02,2.35
6.800e-02,-0.02,2.39
7.200e-02,-0.02,2.39
7.600e-02,-0.02,2.39
8.000e-02,-0.02,2.414
8.400e-02,-0.02,2.398
8.800e-02,-0.02,2.406
9.200e-02,-0.18,2.39
9.600e-02,-0.02,2.422
1.000e-01,-0.02,2.43
1.040e-01,-0.02,2.43
1.080e-01,-0.02,2.478
1.120e-01,0.06,2.462
1.160e-01,0.06,2.462
1.200e-01,-0.02,2.502
1.240e-01,-0.02,2.478
1.280e-01,0.06,2.486
1.320e-01,-0.02,2.526
1.360e-01,-0.02,2.518
1.400e-01,-0.02,2.518
1.440e-01,-0.02,2.526
1.480e-01,0.06,2.542
1.520e-01,-0.1,2.542
1.560e-01,-0.02,2.574
1.600e-01,-0.18,2.582
1.640e-01,-0.02,2.582
1.680e-01,-0.1,2.582
1.720e-01,-0.02,2.598
1.760e-01,0.06,2.614
1.800e-01,-0.02,2.622
1.840e-01,0.06,2.606
1.880e-01,-0.02,2.622
1.920e-01,-0.02,2.63
1.960e-01,-0.02,2.646
2.000e-01,-0.02,2.678
2.040e-01,-0.02,2.662
2.080e-01,-0.1,2.702
2.120e-01,0.06,2.686
2.160e-01,-0.02,2.694
2.200e-01,-0.02,2.734
2.240e-01,-0.02,2.758
2.280e-01,-0.02,2.726
2.320e-01,-0.02,2.758
2.360e-01,-0.02,2.782
2.400e-01,-0.02,2.766
2.440e-01,-0.1,2.806
2.480e-01,-0.02,2.798
2.520e-01,-0.1,2.814
2.560e-01,-0.02,2.798
2.600e-01,-0.02,2.822
2.640e-01,-0.1,2.822
2.680e-01,-0.1,2.838
2.720e-01,0.06,2.83
2.760e-01,-0.02,2.83
2.800e-01,0.06,2.854
2.840e-01,-0.02,2.862
2.880e-01,-0.02,2.894
2.920e-01,-0.02,2.862
2.960e-01,-0.02,2.886
3.000e-01,0.06,2.902
3.040e-01,-0.1,2.87
3.080e-01,-0.1,2.886
3.120e-01,0.06,2.902
3.160e-01,-0.26,2.926
3.200e-01,-0.02,2.942
3.240e-01,-0.02,2.934
3.280e-01,-0.02,2.926
3.320e-01,-0.02,2.934
3.360e-01,-0.02,2.934
3.400e-01,-0.02,2.942
3.440e-01,0.14,2.926
3.480e-01,-0.02,2.95
3.520e-01,4.7,2.958
3.560e-01,4.62,2.966
3.600e-01,4.78,2.998
3.640e-01,4.62,2.974
3.680e-01,4.46,2.974
3.720e-01,4.7,2.95
3.760e-01,4.62,2.974
3.800e-01,4.62,2.974
3.840e-01,4.7,2.958
3.880e-01,4.62,2.974
3.920e-01,4.46,2.966
3.960e-01,4.7,2.99
4.000e-01,4.62,2.99
4.040e-01,4.62,2.966
4.080e-01,4.7,2.966
4.120e-01,4.62,2.982
4.160e-01,4.62,2.982
4.200e-01,-0.02,2.974
4.240e-01,-0.02,2.982
4.280e-01,-0.02,2.95
4.320e-01,-0.02,2.942
4.360e-01,-0.02,2.95
4.400e-01,-0.02,2.95
4.440e-01,-0.02,2.95
4.480e-01,-0.02,2.958
4.520e-01,0.14,2.934
4.560e-01,-0.1,2.934
4.600e-01,-0.18,2.934
4.640e-01,-0.1,2.926
4.680e-01,-0.1,2.91
4.720e-01,-0.02,2.91
4.760e-01,-0.1,2.902
4.800e-01,0.06,2.91
4.840e-01,-0.1,2.886
4.880e-01,-0.1,2.894
4.920e-01,-0.02,2.87
4.960e-01,-0.02,2.87
5.000e-01,-0.02,2.854
5.040e-01,-0.02,2.846
5.080e-01,-0.02,2.822
5.120e-01,-0.18,2.838
5.160e-01,0.06,2.854
5.200e-01,0.06,2.838
5.240e-01,-0.02,2.83
5.280e-01,-0.02,2.806
5.320e-01,-0.02,2.782
5.360e-01,-0.02,2.79
5.400e-01,-0.02,2.79
5.440e-01,-0.02,2.774
5.480e-01,-0.02,2.742
5.520e-01,-0.02,2.774
5.560e-01,-0.02,2.75
5.600e-01,-0.02,2.702
5.640e-01,-0.1,2.734
5.680e-01,-0.1,2.686
5.720e-01,-0.02,2.694
5.760e-01,-0.02,2.654
5.800e-01,-0.02,2.694
5.840e-01,-0.02,2.646
5.880e-01,-0.18,2.678
5.920e-01,0.06,2.606
5.960e-01,0.06,2.622
6.000e-01,-0.1,2.63
6.040e-01,-0.02,2.606
6.080e-01,-0.02,2.598
6.120e-01,-0.1,2.598
6.160e-01,-0.02,2.566
6.200e-01,-0.02,2.558
6.240e-01,-0.1,2.558
6.280e-01,-0.02,2.542
6.320e-01,-0.02,2.518
6.360e-01,0.06,2.51
6.400e-01,-0.02,2.502
6.440e-01,-0.02,2.494
6.480e-01,-0.1,2.502
6.520e-01,-0.02,2.494
6.560e-01,-0.02,2.478
6.600e-01,-0.02,2.47
6.640e-01,-0.1,2.454
6.680e-01,0.06,2.446
6.720e-01,-0.02,2.438
6.760e-01,-0.02,2.446
6.800e-01,-0.02,2.398
6.840e-01,-0.02,2.414
6.880e-01,-0.02,2.39
6.920e-01,-0.02,2.382
6.960e-01,-0.02,2.374
7.000e-01,0.06,2.366
7.040e-01,-0.1,2.358
7.080e-01,-0.02,2.358
7.120e-01,-0.02,2.374
7.160e-01,-0.02,2.334
7.200e-01,-0.02,2.326
7.240e-01,-0.02,2.326
7.280e-01,-0.02,2.326
7.320e-01,-0.02,2.318
7.360e-01,-0.02,2.294
7.400e-01,-0.18,2.294
7.440e-01,-0.02,2.294
7.480e-01,-0.02,2.302
7.520e-01,-0.02,2.302
7.560e-01,-0.02,2.278
7.600e-01,-0.02,2.27
7.640e-01,-0.1,2.278
7.680e-01,-0.1,2.278
7.720e-01,-0.02,2.278
7.760e-01,0.06,2.278
7.800e-01,0.06,2.254
7.840e-01,-0.02,2.238
7.880e-01,-0.02,2.222
7.920e-01,-0.02,2.238
7.960e-01,-0.02,2.222
8.000e-01,-0.02,2.262
8.040e-01,-0.02,2.246
8.080e-01,0.14,2.23
8.120e-01,-0.02,2.246
8.160e-01,-0.02,2.238
8.200e-01,-0.1,2.262
8.240e-01,-0.1,2.238
8.280e-01,-0.02,2.246
8.320e-01,-0.02,2.214
8.360e-01,-0.02,2.222
8.400e-01,-0.02,2.23
8.440e-01,-0.02,2.238
8.480e-01,-0.1,2.206
8.520e-01,-0.02,2.238
8.560e-01,0.06,2.238
8.600e-01,-0.02,2.246
8.640e-01,-0.02,2.238
8.680e-01,-0.02,2.206
8.720e-01,-0.02,2.238
8.760e-01,-0.02,2.222
8.800e-01,-0.02,2.206
8.840e-01,0.06,2.23
8.880e-01,-0.02,2.222
8.920e-01,-0.02,2.23
8.960e-01,-0.18,2.246
9.000e-01,-0.02,2.246
9.040e-01,0.06,2.262
9.080e-01,0.06,2.246
9.120e-01,-0.02,2.246
9.160e-01,-0.1,2.27
9.200e-01,-0.02,2.27
9.240e-01,-0.02,2.262
9.280e-01,0.06,2.27
9.320e-01,-0.1,2.27
9.360e-01,-0.02,2.286
9.400e-01,-0.02,2.294
9.440e-01,0.06,2.294
9.480e-01,-0.02,2.286
9.520e-01,-0.02,2.27
9.560e-01,-0.02,2.302
9.600e-01,-0.02,2.302
9.640e-01,-0.02,2.278
9.680e-01,-0.02,2.31
9.720e-01,0.06,2.278
9.760e-01,-0.02,2.326
9.800e-01,-0.02,2.302
9.840e-01,-0.02,2.39
9.880e-01,-0.02,2.334
9.920e-01,-0.1,2.334
9.960e-01,-0.02,2.35
1.000e+00,-0.02,2.358
1.004e+00,-0.02,2.398
1.008e+00,-0.02,2.358
1.012e+00,-0.02,2.382
1.016e+00,-0.02,2.382
1.020e+00,0.06,2.39
1.024e+00,0.06,2.406
1.028e+00,-0.02,2.43
1.032e+00,-0.02,2.414
1.036e+00,-0.1,2.414
1.040e+00,-0.1,2.446
1.044e+00,-0.02,2.43
1.048e+00,0.06,2.422
1.052e+00,-0.1,2.462
1.056e+00,-0.1,2.454
1.060e+00,-0.1,2.486
1.064e+00,-0.02,2.462
1.068e+00,-0.02,2.478
1.072e+00,-0.1,2.478
1.076e+00,-0.1,2.51
1.080e+00,-0.02,2.534
1.084e+00,-0.02,2.542
1.088e+00,-0.02,2.55
1.092e+00,-0.02,2.534
1.096e+00,-0.1,2.558
1.100e+00,-0.02,2.574
1.104e+00,-0.02,2.558
1.108e+00,-0.02,2.566
1.112e+00,-0.1,2.606
1.116e+00,0.06,2.598
1.120e+00,-0.02,2.598
1.124e+00,0.06,2.606
1.128e+00,-0.1,2.638
1.132e+00,-0.02,2.638
1.136e+00,-0.02,2.654
1.140e+00,-0.1,2.654
1.144e+00,-0.02,2.662
1.148e+00,-0.02,2.686
1.152e+00,-0.1,2.694
1.156e+00,-0.02,2.686
1.160e+00,-0.02,2.702
1.164e+00,-0.02,2.662
1.168e+00,-0.02,2.75
1.172e+00,-0.02,2.718
1.176e+00,-0.1,2.742
1.180e+00,-0.02,2.742
1.184e+00,-0.02,2.766
1.188e+00,-0.02,2.766
1.192e+00,-0.02,2.798
1.196e+00,-0.02,2.782
1.200e+00,-0.02,2.814
1.204e+00,-0.02,2.822
1.208e+00,-0.02,2.846
1.212e+00,0.06,2.806
1.216e+00,-0.1,2.838
1.220e+00,-0.1,2.838
1.224e+00,-0.1,2.87
1.228e+00,-0.02,2.854
1.232e+00,-0.02,2.886
1.236e+00,-0.1,2.886
1.240e+00,-0.02,2.894
1.244e+00,-0.02,2.894
1.248e+00,-0.02,2.878
1.252e+00,0.06,2.918
1.256e+00,-0.1,2.918
1.260e+00,-0.02,2.902
1.264e+00,-0.02,2.91
1.268e+00,-0.02,2.926
1.272e+00,-0.02,2.95
1.276e+00,-0.1,2.926
1.280e+00,-0.02,2.926
1.284e+00,-0.02,2.95
1.288e+00,0.06,2.958
1.292e+00,-0.1,2.95
1.296e+00,-0.02,2.934
1.300e+00,4.62,2.982
1.304e+00,4.86,2.982
1.308e+00,4.62,2.974
1.312e+00,4.7,2.982
1.316e+00,4.78,2.982
1.320e+00,4.7,2.958
1.324e+00,4.7,2.942
1.328e+00,4.78,2.966
1.332e+00,4.62,2.958
1.336e+00,4.7,2.974
1.340e+00,4.62,2.934
1.344e+00,4.54,2.982
1.348e+00,4.62,2.95
1.352e+00,4.62,2.958
1.356e+00,4.62,2.982
1.360e+00,4.62,2.966
