Model,DPO3032
Firmware Version,2.16

Point Format,Y,
-1.256e+00,-0.02,2.988
-1.252e+00,-0.02,3.008
-1.248e+00,-0.02,3.048
-1.244e+00,-0.02,3.148
-1.240e+00,-0.02,3.168
-1.236e+00,-0.02,3.228
-1.232e+00,-0.02,3.248
-1.228e+00,-0.02,3.308
-1.224e+00,0.06,3.348
-1.220e+00,-0.02,3.328
-1.216e+00,4.62,3.408
-1.212e+00,4.7,3.448
-1.208e+00,4.7,3.468
-1.204e+00,4.62,3.468
-1.200e+00,4.62,3.508
-1.196e+00,4.7,3.528
-1.192e+00,4.54,3.568
-1.188e+00,4.78,3.588
-1.184e+00,4.54,3.568
-1.180e+00,-0.1,3.588
-1.176e+00,-0.02,3.608
-1.172e+00,-0.02,3.628
-1.168e+00,-0.02,3.628
-1.164e+00,-0.02,3.608
-1.160e+00,-0.1,3.648
-1.156e+00,-0.02,3.628
-1.152e+00,-0.02,3.568
-1.148e+00,-0.02,3.568
-1.144e+00,-0.02,3.548
-1.140e+00,-0.18,3.568
-1.136e+00,-0.18,3.528
-1.132e+00,-0.02,3.508
-1.128e+00,-0.02,3.528
-1.124e+00,-0.02,3.448
-1.120e+00,-0.18,3.468
-1.116e+00,-0.02,3.408
-1.112e+00,-0.02,3.328
-1.108e+00,-0.02,3.328
-1.104e+00,-0.1,3.268
-1.100e+00,-0.02,3.268
-1.096e+00,0.06,3.208
-1.092e+00,-0.02,3.148
-1.088e+00,0.06,3.108
-1.084e+00,-0.02,3.108
-1.080e+00,-0.02,2.968
-1.076e+00,-0.1,2.988
-1.072e+00,-0.02,2.928
-1.068e+00,-0.18,2.868
-1.064e+00,-0.18,2.868
-1.060e+00,-0.02,2.788
-1.056e+00,-0.02,2.708
-1.052e+00,-0.02,2.668
-1.048e+00,-0.02,2.628
-1.044e+00,-0.02,2.568
-1.040e+00,-0.1,2.528
-1.036e+00,-0.02,2.488
-1.032e+00,-0.1,2.428
-1.028e+00,-0.02,2.368
-1.024e+00,-0.02,2.288
-1.020e+00,-0.02,2.268
-1.016e+00,0.06,2.228
-1.012e+00,-0.02,2.208
-1.008e+00,-0.18,2.128
-1.004e+00,-0.1,2.068
-1.000e-00,-0.1,2.008
-9.960e-01,-0.02,1.988
-9.920e-01,-0.02,1.948
-9.880e-01,-0.02,1.928
-9.840e-01,0.06,1.868
-9.800e-01,-0.02,1.828
-9.760e-01,0.06,1.808
-9.720e-01,0.06,1.768
-9.680e-01,-0.02,1.708
-9.640e-01,-0.02,1.748
-9.600e-01,0.06,1.648
-9.560e-01,-0.1,1.668
-9.520e-01,-0.02,1.648
-9.480e-01,-0.1,1.568
-9.440e-01,-0.02,1.588
-9.400e-01,-0.02,1.588
-9.360e-01,-0.1,1.568
-9.320e-01,0.06,1.588
-9.280e-01,-0.1,1.568
-9.240e-01,-0.1,1.568
-9.200e-01,-0.1,1.548
-9.160e-01,-0.18,1.548
-9.120e-01,-0.1,1.588
-9.080e-01,-0.02,1.568
-9.040e-01,-0.1,1.588
-9.000e-01,-0.02,1.568
-8.960e-01,0.06,1.648
-8.920e-01,-0.02,1.668
-8.880e-01,-0.1,1.628
-8.840e-01,-0.02,1.708
-8.800e-01,-0.02,1.688
-8.760e-01,-0.02,1.708
-8.720e-01,-0.02,1.788
-8.680e-01,-0.1,1.788
-8.640e-01,-0.02,1.808
-8.600e-01,-0.02,1.888
-8.560e-01,-0.02,1.928
-8.520e-01,0.06,2.008
-8.480e-01,-0.02,1.988
-8.440e-01,-0.02,2.048
-8.400e-01,-0.02,2.108
-8.360e-01,-0.1,2.168
-8.320e-01,-0.02,2.168
-8.280e-01,-0.02,2.248
-8.240e-01,0.06,2.308
-8.200e-01,-0.02,2.328
-8.160e-01,-0.02,2.408
-8.120e-01,-0.02,2.428
-8.080e-01,-0.02,2.468
-8.040e-01,-0.02,2.528
-8.000e-01,-0.02,2.588
-7.960e-01,-0.02,2.628
-7.920e-01,-0.02,2.688
-7.880e-01,-0.1,2.748
-7.840e-01,-0.1,2.788
-7.800e-01,-0.02,2.828
-7.760e-01,-0.02,2.888
-7.720e-01,-0.02,2.928
-7.680e-01,-0.02,2.988
-7.640e-01,-0.02,3.048
-7.600e-01,-0.18,3.048
-7.560e-01,-0.02,3.128
-7.520e-01,-0.02,3.168
-7.480e-01,-0.18,3.208
-7.440e-01,-0.02,3.288
-7.400e-01,-0.1,3.308
-7.360e-01,-0.02,3.328
-7.320e-01,-0.02,3.388
-7.280e-01,4.46,3.408
-7.240e-01,4.78,3.428
-7.200e-01,4.7,3.448
-7.160e-01,4.7,3.448
-7.120e-01,4.7,3.508
-7.080e-01,4.7,3.508
-7.040e-01,4.78,3.568
-7.000e-01,4.78,3.588
-6.960e-01,4.62,3.588
-6.920e-01,4.54,3.588
-6.880e-01,-0.02,3.608
-6.840e-01,-0.1,3.628
-6.800e-01,-0.1,3.608
-6.760e-01,-0.1,3.628
-6.720e-01,-0.02,3.608
-6.680e-01,-0.02,3.608
-6.640e-01,-0.02,3.608
-6.600e-01,-0.02,3.588
-6.560e-01,-0.02,3.568
-6.520e-01,-0.02,3.528
-6.480e-01,-0.02,3.568
-6.440e-01,-0.02,3.488
-6.400e-01,-0.18,3.488
-6.360e-01,-0.18,3.468
-6.320e-01,0.06,3.448
-6.280e-01,-0.02,3.408
-6.240e-01,-0.1,3.348
-6.200e-01,-0.02,3.308
-6.160e-01,-0.02,3.308
-6.120e-01,-0.02,3.248
-6.080e-01,-0.02,3.228
-6.040e-01,-0.1,3.168
-6.000e-01,-0.02,3.108
-5.960e-01,-0.02,3.068
-5.920e-01,-0.1,3.028
-5.880e-01,-0.1,2.988
-5.840e-01,-0.02,2.928
-5.800e-01,-0.1,2.868
-5.760e-01,-0.18,2.828
-5.720e-01,-0.02,2.768
-5.680e-01,-0.1,2.748
-5.640e-01,-0.18,2.668
-5.600e-01,0.06,2.628
-5.560e-01,0.06,2.568
-5.520e-01,-0.02,2.548
-5.480e-01,-0.02,2.508
-5.440e-01,0.06,2.448
-5.400e-01,-0.02,2.368
-5.360e-01,-0.26,2.308
-5.320e-01,-0.02,2.288
-5.280e-01,-0.02,2.268
-5.240e-01,-0.1,2.188
-5.200e-01,-0.02,2.128
-5.160e-01,-0.02,2.068
-5.120e-01,-0.02,2.028
-5.080e-01,-0.02,1.968
-5.040e-01,-0.02,1.948
-5.000e-01,-0.02,1.928
-4.960e-01,-0.02,1.868
-4.920e-01,-0.02,1.868
-4.880e-01,-0.02,1.808
-4.840e-01,-0.02,1.768
-4.800e-01,-0.02,1.748
-4.760e-01,0.06,1.688
-4.720e-01,-0.02,1.688
-4.680e-01,-0.18,1.668
-4.640e-01,-0.02,1.648
-4.600e-01,-0.02,1.608
-4.560e-01,-0.02,1.648
-4.520e-01,-0.02,1.588
-4.480e-01,-0.02,1.548
-4.440e-01,-0.02,1.568
-4.400e-01,-0.02,1.588
-4.360e-01,-0.1,1.568
-4.320e-01,-0.02,1.568
-4.280e-01,-0.02,1.528
-4.240e-01,-0.1,1.568
-4.200e-01,0.06,1.528
-4.160e-01,-0.02,1.588
-4.120e-01,0.06,1.608
-4.080e-01,0.06,1.608
-4.040e-01,-0.02,1.648
-4.000e-01,-0.02,1.688
-3.960e-01,-0.02,1.648
-3.920e-01,-0.02,1.688
-3.880e-01,-0.1,1.728
-3.840e-01,-0.02,1.768
-3.800e-01,0.06,1.828
-3.760e-01,-0.02,1.848
-3.720e-01,-0.02,1.868
-3.680e-01,-0.02,1.928
-3.640e-01,-0.02,1.988
-3.600e-01,0.06,2.048
-3.560e-01,0.06,2.048
-3.520e-01,0.06,2.088
-3.480e-01,-0.02,2.128
-3.440e-01,-0.02,2.148
-3.400e-01,0.06,2.228
-3.360e-01,-0.02,2.268
-3.320e-01,-0.1,2.308
-3.280e-01,-0.02,2.328
-3.240e-01,-0.1,2.408
-3.200e-01,0.06,2.488
-3.160e-01,-0.02,2.548
-3.120e-01,-0.02,2.568
-3.080e-01,-0.02,2.628
-3.040e-01,-0.02,2.688
-3.000e-01,-0.02,2.768
-2.960e-01,-0.02,2.768
-2.920e-01,-0.02,2.788
-2.880e-01,0.06,2.868
-2.840e-01,-0.1,2.888
-2.800e-01,-0.1,2.948
-2.760e-01,-0.02,3.048
-2.720e-01,-0.02,3.088
-2.680e-01,-0.02,3.108
-2.640e-01,-0.02,3.188
-2.600e-01,-0.02,3.228
-2.560e-01,-0.02,3.248
-2.520e-01,-0.02,3.288
-2.480e-01,-0.02,3.348
-2.440e-01,-0.02,3.388
-2.400e-01,4.86,3.388
-2.360e-01,4.62,3.448
-2.320e-01,4.54,3.448
-2.280e-01,4.54,3.508
-2.240e-01,4.78,3.488
-2.200e-01,4.62,3.528
-2.160e-01,4.78,3.548
-2.120e-01,4.7,3.588
-2.080e-01,4.7,3.568
-2.040e-01,4.62,3.548
-2.000e-01,-0.02,3.588
-1.960e-01,-0.02,3.608
-1.920e-01,-0.02,3.608
-1.880e-01,-0.02,3.608
-1.840e-01,0.06,3.608
-1.800e-01,-0.02,3.608
-1.760e-01,-0.02,3.588
-1.720e-01,-0.02,3.588
-1.680e-01,-0.02,3.608
-1.640e-01,-0.18,3.568
-1.600e-01,0.06,3.528
-1.560e-01,-0.02,3.508
-1.520e-01,-0.1,3.488
-1.480e-01,-0.1,3.348
-1.440e-01,-0.02,3.488
-1.400e-01,0.06,3.408
-1.360e-01,-0.1,3.388
-1.320e-01,-0.02,3.348
-1.280e-01,-0.1,3.288
-1.240e-01,-0.02,3.288
-1.200e-01,-0.02,3.248
-1.160e-01,-0.02,3.188
-1.120e-01,-0.02,3.148
-1.080e-01,-0.02,3.088
-1.040e-01,-0.1,3.048
-1.000e-01,-0.02,2.968
-9.600e-02,-0.1,2.908
-9.200e-02,-0.02,2.868
-8.800e-02,0.06,2.848
-8.400e-02,-0.18,2.808
-8.000e-02,-0.1,2.688
-7.600e-02,-0.02,2.728
-7.200e-02,-0.02,2.608
-6.800e-02,-0.02,2.588
-6.400e-02,0.06,2.488
-6.000e-02,-0.02,2.488
-5.600e-02,-0.02,2.448
-5.200e-02,-0.02,2.388
-4.800e-02,-0.02,2.308
-4.400e-02,-0.02,2.308
-4.000e-02,-0.02,2.248
-3.600e-02,-0.18,2.188
-3.200e-02,-0.1,2.168
-2.800e-02,-0.1,2.068
-2.400e-02,-0.1,2.048
-2.000e-02,-0.02,2.008
-1.600e-02,0.06,1.968
-1.200e-02,-0.02,1.928
-8.000e-03,0.06,1.908
-4.000e-03,-0.1,1.848
1.749e-15,0.06,1.788
4.000e-03,-0.02,1.788
8.000e-03,-0.02,1.748
1.200e-02,-0.02,1.688
1.600e-02,-0.02,1.668
2.000e-02,-0.1,1.648
2.400e-02,-0.02,1.668
2.800e-02,-0.1,1.608
3.200e-02,0.14,1.608
3.600e-02,-0.02,1.568
4.000e-02,-0.02,1.588
4.400e-02,0.06,1.568
4.800e-02,0.06,1.568
5.200e-02,-0.02,1.548
5.600e-02,-0.02,1.548
6.000e-02,0.06,1.548
6.400e-02,-0.02,1.588
6.800e-02,-0.02,1.548
7.200e-02,-0.02,1.548
7.600e-02,-0.02,1.608
8.000e-02,-0.1,1.628
8.400e-02,-0.1,1.648
8.800e-02,-0.02,1.648
9.200e-02,-0.02,1.688
9.600e-02,-0.02,1.688
1.000e-01,-0.02,1.768
1.040e-01,-0.02,1.748
1.080e-01,-0.02,1.788
1.120e-01,-0.02,1.848
1.160e-01,-0.02,1.848
1.200e-01,-0.02,1.908
1.240e-01,-0.02,1.948
1.280e-01,-0.02,1.988
1.320e-01,-0.1,2.028
1.360e-01,-0.02,2.068
1.400e-01,-0.02,2.148
1.440e-01,-0.1,2.208
1.480e-01,-0.02,2.248
1.520e-01,-0.1,2.268
1.560e-01,-0.1,2.308
1.600e-01,-0.1,2.368
1.640e-01,0.06,2.428
1.680e-01,-0.02,2.468
1.720e-01,-0.02,2.528
1.760e-01,0.06,2.548
1.800e-01,-0.02,2.628
1.840e-01,-0.02,2.668
1.880e-01,-0.1,2.728
1.920e-01,-0.1,2.748
1.960e-01,0.14,2.828
2.000e-01,-0.02,2.888
2.040e-01,-0.02,2.908
2.080e-01,0.06,2.968
2.120e-01,-0.02,2.988
2.160e-01,-0.02,3.028
2.200e-01,-0.02,3.128
2.240e-01,-0.02,3.168
2.280e-01,-0.02,3.228
2.320e-01,-0.1,3.268
2.360e-01,-0.26,3.268
2.400e-01,0.06,3.308
2.440e-01,-0.02,3.388
2.480e-01,4.62,3.388
2.520e-01,4.7,3.388
2.560e-01,4.7,3.448
2.600e-01,4.62,3.468
2.640e-01,4.46,3.508
2.680e-01,4.7,3.528
2.720e-01,4.62,3.568
2.760e-01,4.7,3.568
2.800e-01,4.86,3.588
2.840e-01,4.78,3.588
2.880e-01,-0.02,3.588
2.920e-01,-0.02,3.608
2.960e-01,0.22,3.648
3.000e-01,0.06,3.588
3.040e-01,-0.02,3.608
3.080e-01,-0.02,3.588
3.120e-01,-0.1,3.628
3.160e-01,-0.02,3.548
3.200e-01,-0.02,3.548
3.240e-01,-0.02,3.528
3.280e-01,-0.1,3.568
3.320e-01,-0.02,3.488
3.360e-01,-0.1,3.508
3.400e-01,-0.02,3.468
3.440e-01,-0.02,3.428
3.480e-01,-0.1,3.428
3.520e-01,-0.02,3.348
3.560e-01,-0.1,3.368
3.600e-01,-0.02,3.328
3.640e-01,-0.1,3.288
3.680e-01,-0.02,3.228
3.720e-01,-0.02,3.188
3.760e-01,-0.02,3.148
3.800e-01,0.14,3.068
3.840e-01,-0.02,3.048
3.880e-01,-0.02,2.988
3.920e-01,-0.02,2.948
3.960e-01,0.06,2.868
4.000e-01,-0.02,2.868
4.040e-01,-0.02,2.788
4.080e-01,-0.02,2.708
4.120e-01,-0.1,2.748
4.160e-01,-0.1,2.628
4.200e-01,-0.02,2.588
4.240e-01,-0.02,2.508
4.280e-01,-0.02,2.528
4.320e-01,0.06,2.408
4.360e-01,-0.02,2.368
4.400e-01,0.06,2.308
4.440e-01,-0.02,2.308
4.480e-01,-0.02,2.308
4.520e-01,-0.02,2.188
4.560e-01,-0.02,2.168
4.600e-01,-0.02,2.068
4.640e-01,-0.02,2.048
4.680e-01,-0.02,1.988
4.720e-01,0.06,1.988
4.760e-01,-0.02,1.908
4.800e-01,-0.02,1.928
4.840e-01,-0.02,1.848
4.880e-01,-0.02,1.808
4.920e-01,-0.1,1.748
4.960e-01,-0.02,1.728
5.000e-01,-0.02,1.708
5.040e-01,-0.02,1.648
5.080e-01,-0.18,1.668
5.120e-01,-0.02,1.648
5.160e-01,-0.1,1.608
5.200e-01,-0.02,1.608
5.240e-01,-0.02,1.588
5.280e-01,-0.02,1.588
5.320e-01,0.06,1.588
5.360e-01,-0.02,1.548
5.400e-01,-0.1,1.568
5.440e-01,-0.02,1.568
5.480e-01,-0.02,1.548
5.520e-01,-0.1,1.588
5.560e-01,-0.1,1.608
5.600e-01,-0.02,1.588
5.640e-01,0.06,1.608
5.680e-01,-0.02,1.608
5.720e-01,-0.02,1.628
5.760e-01,-0.02,1.628
5.800e-01,0.06,1.668
5.840e-01,-0.02,1.728
5.880e-01,-0.02,1.728
5.920e-01,-0.02,1.748
5.960e-01,-0.02,1.808
6.000e-01,-0.02,1.808
6.040e-01,-0.02,1.868
6.080e-01,0.06,1.888
6.120e-01,-0.02,1.908
6.160e-01,-0.02,2.008
6.200e-01,0.06,2.008
6.240e-01,-0.02,2.068
6.280e-01,0.06,2.128
6.320e-01,-0.1,2.148
6.360e-01,-0.02,2.208
6.400e-01,0.06,2.268
6.440e-01,0.06,2.328
6.480e-01,-0.02,2.328
6.520e-01,-0.02,2.408
6.560e-01,-0.02,2.448
6.600e-01,-0.02,2.488
6.640e-01,-0.02,2.588
6.680e-01,-0.1,2.608
6.720e-01,-0.02,2.648
6.760e-01,-0.02,2.708
6.800e-01,-0.02,2.768
6.840e-01,0.06,2.788
6.880e-01,-0.02,2.828
6.920e-01,-0.1,2.928
6.960e-01,-0.1,2.948
7.000e-01,-0.02,3.008
7.040e-01,-0.1,3.068
7.080e-01,-0.02,3.088
7.120e-01,-0.1,3.128
7.160e-01,0.06,3.148
7.200e-01,-0.02,3.228
7.240e-01,-0.02,3.308
7.280e-01,-0.02,3.268
7.320e-01,-0.02,3.348
7.360e-01,4.7,3.348
7.400e-01,4.7,3.388
7.440e-01,4.7,3.408
7.480e-01,4.7,3.488
7.520e-01,4.54,3.468
7.560e-01,4.62,3.528
7.600e-01,4.7,3.508
7.640e-01,4.62,3.528
7.680e-01,4.62,3.568
7.720e-01,4.62,3.608
7.760e-01,0.06,3.628
7.800e-01,-0.02,3.628
7.840e-01,-0.02,3.648
7.880e-01,0.06,3.628
7.920e-01,-0.02,3.628
7.960e-01,-0.1,3.588
8.000e-01,-0.02,3.608
8.040e-01,-0.02,3.588
8.080e-01,-0.1,3.568
8.120e-01,-0.02,3.548
8.160e-01,-0.02,3.568
8.200e-01,-0.1,3.528
8.240e-01,-0.02,3.448
8.280e-01,-0.02,3.488
8.320e-01,-0.02,3.408
8.360e-01,-0.02,3.408
8.400e-01,0.06,3.368
8.440e-01,-0.02,3.308
8.480e-01,-0.02,3.328
8.520e-01,-0.02,3.308
8.560e-01,-0.02,3.228
8.600e-01,-0.02,3.188
8.640e-01,-0.02,3.148
8.680e-01,-0.02,3.088
8.720e-01,-0.02,3.028
8.760e-01,-0.02,3.008
8.800e-01,-0.02,2.948
8.840e-01,-0.02,2.908
8.880e-01,-0.02,2.848
8.920e-01,-0.02,2.788
8.960e-01,-0.02,2.748
9.000e-01,-0.26,2.688
9.040e-01,-0.02,2.648
9.080e-01,-0.02,2.568
9.120e-01,-0.02,2.548
9.160e-01,-0.02,2.508
9.200e-01,-0.02,2.448
9.240e-01,-0.02,2.388
9.280e-01,-0.02,2.328
9.320e-01,-0.02,2.288
9.360e-01,-0.02,2.268
9.400e-01,-0.02,2.208
9.440e-01,-0.02,2.128
9.480e-01,-0.02,2.088
9.520e-01,-0.02,2.048
9.560e-01,-0.02,2.028
9.600e-01,0.06,1.948
9.640e-01,-0.02,1.888
9.680e-01,-0.02,1.908
9.720e-01,-0.1,1.828
9.760e-01,-0.02,1.828
9.800e-01,-0.02,1.768
9.840e-01,-0.1,1.748
9.880e-01,-0.02,1.708
9.920e-01,-0.1,1.688
9.960e-01,-0.02,1.668
1.000e+00,0.06,1.668
1.004e+00,-0.02,1.628
1.008e+00,0.06,1.588
1.012e+00,-0.02,1.548
1.016e+00,-0.1,1.588
1.020e+00,-0.02,1.568
1.024e+00,-0.02,1.568
1.028e+00,-0.02,1.508
1.032e+00,-0.02,1.548
1.036e+00,-0.02,1.588
1.040e+00,-0.02,1.548
1.044e+00,0.06,1.588
1.048e+00,0.06,1.568
1.052e+00,-0.02,1.568
1.056e+00,0.06,1.588
1.060e+00,-0.02,1.628
1.064e+00,-0.02,1.648
1.068e+00,-0.02,1.668
1.072e+00,0.06,1.688
1.076e+00,-0.02,1.688
1.080e+00,-0.02,1.728
1.084e+00,-0.02,1.808
1.088e+00,0.06,1.828
1.092e+00,0.06,1.808
1.096e+00,-0.02,1.868
1.100e+00,-0.02,1.928
1.104e+00,-0.02,2.008
1.108e+00,-0.1,2.068
1.112e+00,0.06,2.048
1.116e+00,0.06,2.088
1.120e+00,-0.02,2.148
1.124e+00,0.06,2.228
1.128e+00,0.06,2.288
1.132e+00,0.06,2.368
1.136e+00,-0.1,2.348
1.140e+00,-0.02,2.428
1.144e+00,-0.02,2.428
1.148e+00,-0.02,2.508
1.152e+00,-0.02,2.548
1.156e+00,0.06,2.588
1.160e+00,-0.02,2.648
1.164e+00,-0.02,2.668
1.168e+00,-0.1,2.768
1.172e+00,0.06,2.808
1.176e+00,-0.1,2.848
1.180e+00,-0.02,2.868
1.184e+00,-0.1,2.948
1.188e+00,-0.1,3.008
1.192e+00,-0.02,3.068
1.196e+00,-0.02,3.108
1.200e+00,-0.02,3.148
1.204e+00,-0.02,3.168
1.208e+00,-0.02,3.228
1.212e+00,-0.02,3.248
1.216e+00,-0.1,3.328
1.220e+00,-0.02,3.348
1.224e+00,-0.02,3.368
1.228e+00,4.7,3.428
1.232e+00,4.62,3.428
1.236e+00,4.62,3.428
1.240e+00,4.62,3.488
1.244e+00,4.46,3.548
1.248e+00,4.62,3.528
1.252e+00,4.7,3.568
1.256e+00,4.62,3.588
1.260e+00,4.78,3.588
1.264e+00,-0.02,3.588
1.268e+00,-0.02,3.608
1.272e+00,-0.1,3.608
1.276e+00,-0.02,3.628
1.280e+00,-0.02,3.608
1.284e+00,-0.02,3.628
1.288e+00,-0.02,3.608
1.292e+00,-0.02,3.608
1.296e+00,-0.1,3.568
1.300e+00,-0.02,3.608
1.304e+00,-0.02,3.568
1.308e+00,-0.02,3.508
1.312e+00,-0.02,3.488
1.316e+00,0.06,3.468
1.320e+00,-0.02,3.468
1.324e+00,-0.02,3.408
1.328e+00,-0.1,3.348
1.332e+00,-0.02,3.348
1.336e+00,-0.1,3.368
1.340e+00,-0.02,3.308
1.344e+00,0.06,3.208
1.348e+00,0.06,3.188
1.352e+00,-0.18,3.188
1.356e+00,-0.02,3.128
1.360e+00,-0.1,3.048
