Model,DPO3032
Firmware Version,2.16

Point Format,Y,
-1.260e+00,-0.02,2.288
-1.256e+00,-0.1,2.288
-1.252e+00,-0.1,2.288
-1.248e+00,-0.02,2.328
-1.244e+00,-0.02,2.308
-1.240e+00,0.06,2.308
-1.236e+00,-0.02,2.348
-1.232e+00,0.14,2.348
-1.228e+00,-0.02,2.388
-1.224e+00,-0.02,2.348
-1.220e+00,-0.1,2.388
-1.216e+00,-0.02,2.428
-1.212e+00,-0.02,2.388
-1.208e+00,-0.02,2.428
-1.204e+00,-0.02,2.428
-1.200e+00,-0.02,2.468
-1.196e+00,-0.02,2.468
-1.192e+00,-0.1,2.508
-1.188e+00,-0.02,2.508
-1.184e+00,-0.02,2.488
-1.180e+00,-0.02,2.508
-1.176e+00,-0.02,2.508
-1.172e+00,-0.02,2.548
-1.168e+00,-0.02,2.528
-1.164e+00,-0.02,2.568
-1.160e+00,-0.02,2.568
-1.156e+00,-0.1,2.548
-1.152e+00,-0.02,2.548
-1.148e+00,-0.02,2.548
-1.144e+00,-0.02,2.568
-1.140e+00,-0.02,2.568
-1.136e+00,-0.02,2.588
-1.132e+00,-0.02,2.608
-1.128e+00,-0.02,2.588
-1.124e+00,-0.1,2.608
-1.120e+00,-0.02,2.588
-1.116e+00,-0.02,2.608
-1.112e+00,-0.02,2.588
-1.108e+00,-0.02,2.628
-1.104e+00,-0.1,2.588
-1.100e+00,-0.1,2.608
-1.096e+00,-0.1,2.608
-1.092e+00,-0.02,2.628
-1.088e+00,-0.02,2.608
-1.084e+00,-0.02,2.608
-1.080e+00,-0.02,2.588
-1.076e+00,-0.1,2.568
-1.072e+00,-0.18,2.608
-1.068e+00,-0.02,2.608
-1.064e+00,-0.02,2.568
-1.060e+00,-0.02,2.608
-1.056e+00,0.06,2.608
-1.052e+00,-0.02,2.588
-1.048e+00,-0.02,2.568
-1.044e+00,-0.02,2.568
-1.040e+00,-0.02,2.568
-1.036e+00,-0.02,2.548
-1.032e+00,0.06,2.508
-1.028e+00,-0.1,2.528
-1.024e+00,0.14,2.528
-1.020e+00,-0.02,2.548
-1.016e+00,0.06,2.508
-1.012e+00,-0.1,2.508
-1.008e+00,-0.1,2.468
-1.004e+00,-0.02,2.448
-1.000e-00,-0.1,2.488
-9.960e-01,-0.02,2.468
-9.920e-01,-0.1,2.448
-9.880e-01,-0.1,2.428
-9.840e-01,-0.02,2.428
-9.800e-01,-0.02,2.428
-9.760e-01,-0.02,2.428
-9.720e-01,-0.02,2.408
-9.680e-01,-0.02,2.408
-9.640e-01,-0.02,2.388
-9.600e-01,-0.1,2.388
-9.560e-01,-0.02,2.388
-9.520e-01,-0.02,2.348
-9.480e-01,-0.02,2.348
-9.440e-01,-0.1,2.368
-9.400e-01,0.06,2.348
-9.360e-01,-0.02,2.368
-9.320e-01,-0.1,2.368
-9.280e-01,-0.1,2.368
-9.240e-01,-0.02,2.348
-9.200e-01,-0.1,2.308
-9.160e-01,-0.02,2.368
-9.120e-01,-0.02,2.368
-9.080e-01,-0.02,2.288
-9.040e-01,-0.02,2.328
-9.000e-01,-0.02,2.308
-8.960e-01,-0.02,2.328
-8.920e-01,0.06,2.328
-8.880e-01,-0.02,2.308
-8.840e-01,-0.1,2.308
-8.800e-01,-0.02,2.328
-8.760e-01,-0.02,2.308
-8.720e-01,-0.1,2.268
-8.680e-01,-0.02,2.368
-8.640e-01,-0.02,2.308
-8.600e-01,-0.02,2.368
-8.560e-01,-0.18,2.328
-8.520e-01,-0.02,2.328
-8.480e-01,-0.02,2.368
-8.440e-01,-0.02,2.368
-8.400e-01,-0.02,2.368
-8.360e-01,-0.02,2.348
-8.320e-01,0.06,2.348
-8.280e-01,-0.02,2.408
-8.240e-01,-0.02,2.368
-8.200e-01,-0.02,2.368
-8.160e-01,-0.02,2.388
-8.120e-01,-0.02,2.388
-8.080e-01,-0.02,2.408
-8.040e-01,-0.18,2.448
-8.000e-01,-0.02,2.428
-7.960e-01,-0.02,2.408
-7.920e-01,-0.02,2.408
-7.880e-01,-0.1,2.408
-7.840e-01,-0.02,2.428
-7.800e-01,0.06,2.408
-7.760e-01,-0.02,2.508
-7.720e-01,-0.18,2.488
-7.680e-01,-0.02,2.488
-7.640e-01,-0.02,2.468
-7.600e-01,-0.02,2.488
-7.560e-01,-0.1,2.468
-7.520e-01,-0.1,2.528
-7.480e-01,-0.1,2.468
-7.440e-01,-0.02,2.508
-7.400e-01,-0.1,2.528
-7.360e-01,-0.02,2.488
-7.320e-01,-0.02,2.468
-7.280e-01,-0.1,2.508
-7.240e-01,-0.02,2.548
-7.200e-01,-0.02,2.528
-7.160e-01,0.06,2.528
-7.120e-01,-0.02,2.528
-7.080e-01,-0.02,2.508
-7.040e-01,-0.18,2.508
-7.000e-01,0.06,2.548
-6.960e-01,-0.02,2.548
-6.920e-01,-0.02,2.508
-6.880e-01,-0.02,2.528
-6.840e-01,-0.02,2.548
-6.800e-01,-0.02,2.568
-6.760e-01,-0.02,2.528
-6.720e-01,-0.02,2.528
-6.680e-01,-0.02,2.548
-6.640e-01,-0.02,2.528
-6.600e-01,0.06,2.508
-6.560e-01,-0.02,2.528
-6.520e-01,-0.02,2.548
-6.480e-01,-0.02,2.548
-6.440e-01,-0.02,2.528
-6.400e-01,-0.1,2.568
-6.360e-01,-0.02,2.548
-6.320e-01,-0.26,2.508
-6.280e-01,-0.02,2.508
-6.240e-01,0.06,2.548
-6.200e-01,0.06,2.528
-6.160e-01,-0.02,2.508
-6.120e-01,-0.02,2.508
-6.080e-01,-0.02,2.528
-6.040e-01,-0.02,2.508
-6.000e-01,-0.02,2.488
-5.960e-01,-0.02,2.488
-5.920e-01,-0.02,2.508
-5.880e-01,-0.18,2.508
-5.840e-01,-0.02,2.428
-5.800e-01,-0.02,2.448
-5.760e-01,-0.1,2.488
-5.720e-01,-0.02,2.468
-5.680e-01,-0.1,2.468
-5.640e-01,0.06,2.428
-5.600e-01,-0.02,2.488
-5.560e-01,-0.02,2.448
-5.520e-01,0.06,2.408
-5.480e-01,-0.1,2.408
-5.440e-01,-0.02,2.428
-5.400e-01,-0.1,2.448
-5.360e-01,-0.02,2.428
-5.320e-01,0.06,2.408
-5.280e-01,-0.18,2.408
-5.240e-01,-0.02,2.388
-5.200e-01,-0.02,2.388
-5.160e-01,-0.1,2.348
-5.120e-01,-0.02,2.388
-5.080e-01,-0.1,2.408
-5.040e-01,-0.02,2.388
-5.000e-01,-0.02,2.408
-4.960e-01,-0.02,2.368
-4.920e-01,-0.02,2.368
-4.880e-01,-0.1,2.368
-4.840e-01,-0.02,2.348
-4.800e-01,0.06,2.368
-4.760e-01,0.06,2.368
-4.720e-01,-0.02,2.328
-4.680e-01,-0.18,2.348
-4.640e-01,-0.02,2.368
-4.600e-01,0.06,2.368
-4.560e-01,0.06,2.368
-4.520e-01,-0.02,2.348
-4.480e-01,0.06,2.368
-4.440e-01,-0.02,2.428
-4.400e-01,-0.18,2.388
-4.360e-01,-0.02,2.408
-4.320e-01,-0.02,2.388
-4.280e-01,-0.02,2.368
-4.240e-01,0.06,2.368
-4.200e-01,-0.02,2.428
-4.160e-01,-0.02,2.408
-4.120e-01,0.14,2.388
-4.080e-01,-0.02,2.428
-4.040e-01,-0.02,2.368
-4.000e-01,-0.02,2.408
-3.960e-01,0.06,2.408
-3.920e-01,0.06,2.428
-3.880e-01,-0.1,2.428
-3.840e-01,-0.02,2.408
-3.800e-01,-0.02,2.408
-3.760e-01,-0.02,2.448
-3.720e-01,-0.02,2.428
-3.680e-01,-0.1,2.448
-3.640e-01,0.06,2.428
-3.600e-01,0.06,2.448
-3.560e-01,-0.02,2.488
-3.520e-01,-0.26,2.428
-3.480e-01,-0.02,2.448
-3.440e-01,-0.1,2.468
-3.400e-01,-0.02,2.488
-3.360e-01,-0.02,2.488
-3.320e-01,0.14,2.488
-3.280e-01,-0.1,2.468
-3.240e-01,-0.02,2.468
-3.200e-01,-0.02,2.488
-3.160e-01,-0.1,2.488
-3.120e-01,-0.02,2.448
-3.080e-01,-0.02,2.468
-3.040e-01,-0.1,2.528
-3.000e-01,-0.02,2.508
-2.960e-01,-0.1,2.528
-2.920e-01,0.06,2.488
-2.880e-01,-0.1,2.488
-2.840e-01,-0.02,2.468
-2.800e-01,-0.02,2.508
-2.760e-01,0.06,2.468
-2.720e-01,0.06,2.488
-2.680e-01,-0.02,2.548
-2.640e-01,-0.02,2.548
-2.600e-01,-0.1,2.508
-2.560e-01,-0.1,2.528
-2.520e-01,0.06,2.468
-2.480e-01,-0.02,2.528
-2.440e-01,-0.02,2.488
-2.400e-01,-0.02,2.468
-2.360e-01,-0.02,2.488
-2.320e-01,0.06,2.508
-2.280e-01,-0.02,2.488
-2.240e-01,-0.1,2.508
-2.200e-01,-0.02,2.488
-2.160e-01,-0.02,2.468
-2.120e-01,-0.02,2.508
-2.080e-01,-0.02,2.468
-2.040e-01,-0.02,2.488
-2.000e-01,0.06,2.488
-1.960e-01,-0.02,2.468
-1.920e-01,-0.02,2.548
-1.880e-01,-0.02,2.468
-1.840e-01,-0.02,2.488
-1.800e-01,-0.1,2.488
-1.760e-01,-0.02,2.468
-1.720e-01,-0.18,2.468
-1.680e-01,0.14,2.448
-1.640e-01,-0.02,2.468
-1.600e-01,-0.02,2.448
-1.560e-01,-0.02,2.488
-1.520e-01,-0.02,2.428
-1.480e-01,-0.02,2.448
-1.440e-01,-0.02,2.468
-1.400e-01,-0.02,2.468
-1.360e-01,-0.1,2.448
-1.320e-01,-0.02,2.468
-1.280e-01,-0.02,2.448
-1.240e-01,-0.1,2.448
-1.200e-01,-0.02,2.488
-1.160e-01,0.06,2.428
-1.120e-01,-0.1,2.428
-1.080e-01,0.06,2.428
-1.040e-01,-0.1,2.408
-1.000e-01,-0.02,2.428
-9.600e-02,-0.02,2.468
-9.200e-02,-0.02,2.448
-8.800e-02,-0.18,2.428
-8.400e-02,-0.02,2.428
-8.000e-02,-0.02,2.388
-7.600e-02,-0.1,2.388
-7.200e-02,-0.02,2.428
-6.800e-02,-0.02,2.428
-6.400e-02,-0.02,2.428
-6.000e-02,0.06,2.408
-5.600e-02,-0.1,2.428
-5.200e-02,0.06,2.408
-4.800e-02,-0.02,2.428
-4.400e-02,-0.02,2.428
-4.000e-02,-0.02,2.408
-3.600e-02,-0.02,2.408
-3.200e-02,-0.02,2.408
-2.800e-02,-0.02,2.428
-2.400e-02,-0.02,2.428
-2.000e-02,-0.02,2.468
-1.600e-02,-0.1,2.408
-1.200e-02,-0.02,2.388
-8.000e-03,0.06,2.468
-4.000e-03,0.06,2.408
1.749e-15,-0.02,2.388
4.000e-03,-0.02,2.468
8.000e-03,0.14,2.408
1.200e-02,-0.02,2.388
1.600e-02,-0.02,2.428
2.000e-02,-0.02,2.388
2.400e-02,0.06,2.428
2.800e-02,-0.02,2.428
3.200e-02,-0.02,2.448
3.600e-02,-0.02,2.448
4.000e-02,-0.02,2.448
4.400e-02,-0.1,2.428
4.800e-02,-0.02,2.468
5.200e-02,-0.02,2.408
5.600e-02,-0.02,2.428
6.000e-02,-0.02,2.448
6.400e-02,-0.1,2.428
6.800e-02,-0.1,2.448
7.200e-02,-0.02,2.428
7.600e-02,-0.02,2.448
8.000e-02,-0.02,2.448
8.400e-02,-0.1,2.468
8.800e-02,-0.02,2.468
9.200e-02,-0.02,2.488
9.600e-02,0.06,2.488
1.000e-01,0.06,2.448
1.040e-01,0.06,2.468
1.080e-01,-0.02,2.508
1.120e-01,-0.02,2.488
1.160e-01,-0.02,2.488
1.200e-01,-0.02,2.448
1.240e-01,0.06,2.428
1.280e-01,-0.02,2.468
1.320e-01,-0.02,2.508
1.360e-01,-0.02,2.468
1.400e-01,-0.02,2.508
1.440e-01,-0.02,2.488
1.480e-01,0.06,2.468
1.520e-01,-0.02,2.528
1.560e-01,-0.02,2.468
1.600e-01,-0.02,2.468
1.640e-01,-0.02,2.448
1.680e-01,0.06,2.488
1.720e-01,0.06,2.488
1.760e-01,-0.02,2.468
1.800e-01,0.06,2.488
1.840e-01,-0.02,2.488
1.880e-01,-0.02,2.448
1.920e-01,0.06,2.488
1.960e-01,-0.02,2.468
2.000e-01,-0.02,2.468
2.040e-01,-0.1,2.488
2.080e-01,-0.02,2.448
2.120e-01,-0.02,2.468
2.160e-01,-0.02,2.488
2.200e-01,-0.1,2.488
2.240e-01,0.06,2.448
2.280e-01,0.14,2.428
2.320e-01,-0.02,2.448
2.360e-01,-0.02,2.488
2.400e-01,-0.02,2.448
2.440e-01,-0.02,2.448
2.480e-01,-0.1,2.508
2.520e-01,-0.1,2.488
2.560e-01,0.06,2.468
2.600e-01,-0.02,2.448
2.640e-01,-0.02,2.428
2.680e-01,-0.02,2.428
2.720e-01,-0.02,2.428
2.760e-01,-0.02,2.468
2.800e-01,-0.02,2.468
2.840e-01,0.06,2.448
2.880e-01,-0.02,2.428
2.920e-01,-0.02,2.428
2.960e-01,0.06,2.448
3.000e-01,-0.18,2.448
3.040e-01,0.06,2.468
3.080e-01,0.06,2.448
3.120e-01,-0.18,2.468
3.160e-01,-0.1,2.448
3.200e-01,-0.02,2.448
3.240e-01,-0.1,2.408
3.280e-01,-0.02,2.408
3.320e-01,-0.1,2.428
3.360e-01,-0.02,2.408
3.400e-01,-0.02,2.448
3.440e-01,0.06,2.408
3.480e-01,0.06,2.448
3.520e-01,-0.02,2.408
3.560e-01,-0.02,2.448
3.600e-01,0.06,2.428
3.640e-01,-0.02,2.428
3.680e-01,0.06,2.408
3.720e-01,-0.02,2.448
3.760e-01,-0.02,2.468
3.800e-01,-0.02,2.428
3.840e-01,-0.02,2.448
3.880e-01,-0.1,2.428
3.920e-01,-0.18,2.468
3.960e-01,-0.02,2.428
4.000e-01,-0.02,2.448
4.040e-01,-0.02,2.428
4.080e-01,-0.1,2.468
4.120e-01,-0.1,2.448
4.160e-01,-0.02,2.448
4.200e-01,-0.02,2.428
4.240e-01,-0.02,2.448
4.280e-01,-0.1,2.448
4.320e-01,-0.18,2.468
4.360e-01,-0.02,2.448
4.400e-01,-0.02,2.428
4.440e-01,0.06,2.408
4.480e-01,-0.02,2.448
4.520e-01,0.06,2.468
4.560e-01,-0.02,2.448
4.600e-01,-0.02,2.448
4.640e-01,-0.02,2.448
4.680e-01,-0.02,2.468
4.720e-01,-0.02,2.428
4.760e-01,0.06,2.468
4.800e-01,-0.02,2.468
4.840e-01,-0.1,2.488
4.880e-01,0.06,2.448
4.920e-01,-0.02,2.488
4.960e-01,0.14,2.468
5.000e-01,0.06,2.468
5.040e-01,-0.02,2.448
5.080e-01,0.06,2.468
5.120e-01,-0.18,2.448
5.160e-01,-0.02,2.488
5.200e-01,-0.1,2.468
5.240e-01,-0.1,2.488
5.280e-01,-0.1,2.488
5.320e-01,-0.02,2.508
5.360e-01,-0.1,2.468
5.400e-01,-0.1,2.428
5.440e-01,-0.02,2.488
5.480e-01,0.06,2.488
5.520e-01,-0.02,2.448
5.560e-01,-0.02,2.468
5.600e-01,-0.02,2.488
5.640e-01,-0.02,2.488
5.680e-01,-0.02,2.468
5.720e-01,-0.02,2.468
5.760e-01,-0.02,2.468
5.800e-01,-0.1,2.468
5.840e-01,-0.02,2.488
5.880e-01,-0.02,2.468
5.920e-01,-0.02,2.488
5.960e-01,0.06,2.448
6.000e-01,-0.02,2.488
6.040e-01,-0.02,2.468
6.080e-01,-0.02,2.428
6.120e-01,-0.02,2.428
6.160e-01,-0.02,2.448
6.200e-01,-0.02,2.448
6.240e-01,-0.1,2.488
6.280e-01,-0.02,2.448
6.320e-01,-0.02,2.448
6.360e-01,-0.1,2.468
6.400e-01,-0.1,2.488
6.440e-01,-0.02,2.488
6.480e-01,-0.02,2.468
6.520e-01,-0.02,2.428
6.560e-01,-0.1,2.468
6.600e-01,-0.1,2.428
6.640e-01,-0.02,2.428
6.680e-01,-0.02,2.428
6.720e-01,0.06,2.468
6.760e-01,-0.02,2.448
6.800e-01,-0.02,2.428
6.840e-01,-0.02,2.468
6.880e-01,-0.02,2.448
6.920e-01,-0.02,2.468
6.960e-01,0.06,2.448
7.000e-01,0.06,2.448
7.040e-01,-0.1,2.488
7.080e-01,-0.02,2.468
7.120e-01,-0.1,2.448
7.160e-01,-0.02,2.468
7.200e-01,-0.02,2.448
7.240e-01,-0.02,2.428
7.280e-01,-0.1,2.428
7.320e-01,-0.02,2.448
7.360e-01,-0.18,2.428
7.400e-01,-0.02,2.428
7.440e-01,-0.02,2.468
7.480e-01,-0.18,2.448
7.520e-01,-0.02,2.468
7.560e-01,0.06,2.428
7.600e-01,-0.02,2.448
7.640e-01,-0.1,2.428
7.680e-01,-0.02,2.448
7.720e-01,0.06,2.428
7.760e-01,-0.1,2.448
7.800e-01,-0.1,2.448
7.840e-01,-0.02,2.468
7.880e-01,-0.18,2.428
7.920e-01,-0.02,2.448
7.960e-01,-0.02,2.428
8.000e-01,-0.02,2.428
8.040e-01,-0.02,2.488
8.080e-01,-0.02,2.428
8.120e-01,-0.02,2.488
8.160e-01,-0.02,2.408
8.200e-01,-0.02,2.428
8.240e-01,-0.02,2.468
8.280e-01,0.14,2.428
8.320e-01,0.06,2.428
8.360e-01,-0.02,2.468
8.400e-01,-0.02,2.468
8.440e-01,-0.02,2.488
8.480e-01,0.06,2.448
8.520e-01,0.06,2.468
8.560e-01,-0.02,2.408
8.600e-01,-0.1,2.448
8.640e-01,-0.1,2.468
8.680e-01,-0.02,2.428
8.720e-01,-0.18,2.448
8.760e-01,-0.02,2.448
8.800e-01,-0.02,2.488
8.840e-01,-0.1,2.448
8.880e-01,-0.02,2.428
8.920e-01,0.06,2.448
8.960e-01,-0.02,2.448
9.000e-01,-0.02,2.428
9.040e-01,-0.02,2.468
9.080e-01,-0.02,2.468
9.120e-01,0.06,2.448
9.160e-01,-0.02,2.468
9.200e-01,0.06,2.448
9.240e-01,-0.1,2.488
9.280e-01,-0.02,2.428
9.320e-01,-0.02,2.428
9.360e-01,-0.18,2.488
9.400e-01,0.06,2.428
9.440e-01,-0.02,2.468
9.480e-01,-0.02,2.448
9.520e-01,-0.02,2.468
9.560e-01,-0.02,2.488
9.600e-01,-0.02,2.468
9.640e-01,0.14,2.468
9.680e-01,-0.1,2.448
9.720e-01,-0.02,2.488
9.760e-01,0.06,2.448
9.800e-01,-0.02,2.468
9.840e-01,-0.02,2.468
9.880e-01,-0.1,2.488
9.920e-01,-0.02,2.448
9.960e-01,-0.1,2.488
1.000e+00,-0.02,2.448
1.004e+00,-0.02,2.448
1.008e+00,-0.02,2.468
1.012e+00,-0.02,2.428
1.016e+00,0.06,2.448
1.020e+00,-0.02,2.508
1.024e+00,-0.02,2.448
1.028e+00,-0.02,2.468
1.032e+00,-0.02,2.448
1.036e+00,-0.02,2.468
1.040e+00,-0.02,2.448
1.044e+00,-0.02,2.468
1.048e+00,-0.02,2.448
1.052e+00,-0.02,2.488
1.056e+00,-0.1,2.508
1.060e+00,-0.1,2.448
1.064e+00,-0.02,2.468
1.068e+00,-0.02,2.448
1.072e+00,-0.02,2.468
1.076e+00,-0.02,2.468
1.080e+00,0.06,2.428
1.084e+00,0.06,2.428
1.088e+00,-0.02,2.468
1.092e+00,-0.02,2.448
1.096e+00,-0.1,2.448
1.100e+00,-0.02,2.468
1.104e+00,-0.02,2.448
1.108e+00,-0.02,2.448
1.112e+00,-0.02,2.468
1.116e+00,-0.1,2.428
1.120e+00,-0.1,2.448
1.124e+00,-0.02,2.448
1.128e+00,0.06,2.428
1.132e+00,0.06,2.448
1.136e+00,-0.02,2.448
1.140e+00,-0.02,2.428
1.144e+00,0.06,2.448
1.148e+00,-0.02,2.468
1.152e+00,-0.02,2.448
1.156e+00,-0.02,2.468
1.160e+00,-0.1,2.448
1.164e+00,0.06,2.448
1.168e+00,-0.02,2.428
1.172e+00,0.06,2.428
1.176e+00,-0.02,2.448
1.180e+00,-0.02,2.468
1.184e+00,-0.1,2.468
1.188e+00,-0.1,2.448
1.192e+00,-0.1,2.488
1.196e+00,-0.02,2.468
1.200e+00,0.06,2.388
1.204e+00,-0.02,2.468
1.208e+00,0.06,2.448
1.212e+00,-0.1,2.448
1.216e+00,-0.02,2.388
1.220e+00,-0.02,2.448
1.224e+00,0.06,2.448
1.228e+00,-0.1,2.428
1.232e+00,-0.02,2.448
1.236e+00,0.06,2.428
1.240e+00,-0.02,2.448
1.244e+00,-0.02,2.368
1.248e+00,-0.02,2.428
1.252e+00,-0.02,2.448
1.256e+00,-0.02,2.428
1.260e+00,-0.02,2.408
1.264e+00,-0.02,2.448
1.268e+00,0.06,2.488
1.272e+00,-0.02,2.428
1.276e+00,-0.02,2.468
1.280e+00,-0.02,2.408
1.284e+00,-0.02,2.448
1.288e+00,-0.02,2.448
1.292e+00,0.06,2.408
1.296e+00,-0.1,2.508
1.300e+00,-0.1,2.468
1.304e+00,-0.1,2.428
1.308e+00,-0.02,2.488
1.312e+00,-0.02,2.448
1.316e+00,-0.02,2.448
1.320e+00,-0.02,2.408
1.324e+00,-0.02,2.468
1.328e+00,-0.02,2.448
1.332e+00,-0.1,2.488
1.336e+00,-0.02,2.468
1.340e+00,0.06,2.488
1.344e+00,0.14,2.488
1.348e+00,-0.1,2.448
